홍수사상번호,연,월,일,시간,유입량,유역평균강수,강우(A지역),강우(B지역),강우(C지역),강우(D지역),수위(E지역),수위(D지역)
15,2011,7,11,3,2259.9,92.8,92.0,61.0,53.0,59.0,5.4,137.6
15,2011,7,11,4,2220.1,92.0,90.0,61.0,41.0,51.0,5.4,137.7
15,2011,7,11,5,2176.7,91.6,90.0,61.0,41.0,47.0,5.4,137.7
15,2011,7,11,6,2130.6,91.9,91.0,61.0,41.0,34.0,5.3,137.7
15,2011,7,11,7,2081.7,92.2,91.0,62.0,41.0,33.0,5.3,137.7
15,2011,7,11,8,2030.0,92.5,92.0,62.0,42.0,34.0,5.3,137.7
15,2011,7,11,9,1975.5,92.6,92.0,62.0,42.0,34.0,5.2,137.7
15,2011,7,11,10,1918.5,92.8,92.0,62.0,42.0,34.0,5.2,137.7
15,2011,7,11,11,1862.1,92.1,85.0,60.0,42.0,35.0,5.1,137.7
15,2011,7,11,12,1809.5,91.9,85.0,60.0,43.0,35.0,5.1,137.8
15,2011,7,11,13,1763.5,88.6,80.0,60.0,43.0,35.0,5.0,137.8
15,2011,7,11,14,1724.3,82.4,73.0,60.0,43.0,35.0,5.0,137.8
15,2011,7,11,15,1691.6,78.1,67.0,56.0,43.0,35.0,4.9,137.8
15,2011,7,11,16,1664.6,74.2,52.0,43.0,43.0,35.0,4.9,137.8
15,2011,7,11,17,1642.4,70.6,49.0,36.0,43.0,35.0,4.8,137.8
15,2011,7,11,18,1623.7,63.5,44.0,28.0,43.0,35.0,4.8,137.8
15,2011,7,11,19,1607.6,58.6,40.0,31.0,43.0,35.0,4.8,137.8
15,2011,7,11,20,1595.2,48.7,31.0,32.0,43.0,35.0,4.7,137.8
15,2011,7,11,21,1588.0,44.0,21.0,32.0,43.0,35.0,4.7,137.8
15,2011,7,11,22,1587.0,42.8,33.0,32.0,43.0,36.0,4.7,137.8
15,2011,7,11,23,1591.9,44.4,34.0,36.0,46.0,46.0,4.7,137.8
15,2011,7,11,24,1601.6,46.5,36.0,37.0,50.0,47.0,4.7,137.8
15,2011,7,12,1,1615.2,47.7,38.0,37.0,55.0,49.0,4.7,137.8
15,2011,7,12,2,1631.4,47.8,38.0,37.0,58.0,42.0,4.7,137.8
15,2011,7,12,3,1648.5,47.9,38.0,37.0,58.0,42.0,4.7,137.7
15,2011,7,12,4,1665.2,48.5,38.0,37.0,58.0,45.0,4.7,137.7
15,2011,7,12,5,1680.4,48.9,38.0,37.0,58.0,45.0,4.7,137.7
15,2011,7,12,6,1695.3,50.8,38.0,37.0,57.0,45.0,4.7,137.7
15,2011,7,12,7,1711.7,54.1,40.0,40.0,55.0,45.0,4.7,137.7
15,2011,7,12,8,1730.8,57.7,46.0,43.0,56.0,49.0,4.7,137.7
15,2011,7,12,9,1752.2,60.7,48.0,47.0,66.0,52.0,4.8,137.7
15,2011,7,12,10,1775.0,62.5,48.0,47.0,69.0,61.0,4.9,137.6
15,2011,7,12,11,1798.3,63.6,49.0,47.0,69.0,68.0,5.0,137.6
15,2011,7,12,12,1821.1,63.7,49.0,47.0,65.0,68.0,5.1,137.6
15,2011,7,12,13,1842.5,63.7,49.0,46.0,60.0,66.0,5.1,137.6
15,2011,7,12,14,1861.6,63.8,49.0,43.0,55.0,61.0,5.1,137.6
15,2011,7,12,15,1877.9,64.0,49.0,41.0,48.0,57.0,5.1,137.6
15,2011,7,12,16,1890.9,63.0,49.0,40.0,45.0,51.0,5.1,137.6
15,2011,7,12,17,1900.3,61.2,49.0,40.0,46.0,45.0,5.2,137.5
15,2011,7,12,18,1906.5,59.6,49.0,42.0,46.0,43.0,5.2,137.5
15,2011,7,12,19,1910.4,59.7,47.0,42.0,46.0,43.0,5.2,137.5
15,2011,7,12,20,1912.4,64.7,46.0,42.0,46.0,43.0,5.2,137.5
15,2011,7,12,21,1912.3,69.0,53.0,41.0,46.0,45.0,5.2,137.5
15,2011,7,12,22,1909.8,69.6,66.0,41.0,49.0,46.0,5.2,137.5
15,2011,7,12,23,1904.4,69.1,67.0,41.0,48.0,46.0,5.3,137.5
15,2011,7,12,24,1896.4,68.6,67.0,41.0,48.0,46.0,5.4,137.5
15,2011,7,13,1,1887.3,68.4,68.0,41.0,48.0,46.0,5.4,137.5
15,2011,7,13,2,1879.3,68.0,68.0,36.0,48.0,45.0,5.4,137.4
15,2011,7,13,3,1873.7,67.5,68.0,33.0,47.0,45.0,5.4,137.4
15,2011,7,13,4,1869.4,65.7,67.0,28.0,48.0,45.0,5.4,137.4
15,2011,7,13,5,1864.4,62.3,63.0,26.0,48.0,44.0,5.4,137.4
15,2011,7,13,6,1856.6,58.4,62.0,25.0,48.0,44.0,5.5,137.4
15,2011,7,13,7,1844.6,54.3,61.0,25.0,48.0,44.0,5.5,137.4
15,2011,7,13,8,1827.0,48.8,59.0,25.0,48.0,44.0,5.5,137.4
15,2011,7,13,9,1802.7,46.5,58.0,25.0,48.0,44.0,5.5,137.4
15,2011,7,13,10,1771.8,46.3,58.0,25.0,48.0,44.0,5.4,137.4
15,2011,7,13,11,1734.7,46.3,58.0,24.0,48.0,44.0,5.3,137.4
15,2011,7,13,12,1691.9,46.3,58.0,24.0,48.0,44.0,5.2,137.4
15,2011,7,13,13,1644.8,46.2,58.0,25.0,48.0,44.0,5.2,137.4
15,2011,7,13,14,1594.8,46.2,58.0,25.0,40.0,44.0,5.1,137.4
15,2011,7,13,15,1543.4,46.0,57.0,24.0,36.0,44.0,5.0,137.4
15,2011,7,13,16,1492.3,45.6,57.0,24.0,31.0,43.0,5.0,137.4
15,2011,7,13,17,1443.3,45.1,56.0,24.0,28.0,33.0,4.9,137.4
15,2011,7,13,18,1398.0,44.9,56.0,25.0,28.0,32.0,4.8,137.4
15,2011,7,13,19,1357.9,45.0,55.0,25.0,28.0,30.0,4.8,137.4
15,2011,7,13,20,1322.5,44.9,55.0,25.0,28.0,30.0,4.8,137.4
15,2011,7,13,21,1290.8,45.2,54.0,25.0,28.0,30.0,4.7,137.4
15,2011,7,13,22,1261.9,45.8,53.0,25.0,28.0,27.0,4.6,137.4
15,2011,7,13,23,1235.7,46.0,52.0,25.0,27.0,27.0,4.6,137.3
15,2011,7,13,24,1212.2,46.1,52.0,25.0,17.0,28.0,4.6,137.3
15,2011,7,14,1,1190.9,46.0,52.0,26.0,12.0,28.0,4.5,137.3
15,2011,7,14,2,1171.0,46.0,52.0,26.0,8.0,24.0,4.5,137.2
15,2011,7,14,3,1151.4,46.1,52.0,21.0,6.0,20.0,4.5,137.2
15,2011,7,14,4,1131.1,46.4,52.0,20.0,5.0,11.0,4.4,137.2
15,2011,7,14,5,1110.5,46.7,53.0,20.0,5.0,4.0,4.4,137.1
15,2011,7,14,6,1090.2,46.2,53.0,20.0,5.0,4.0,4.3,137.1
15,2011,7,14,7,1070.7,42.9,41.0,16.0,6.0,4.0,4.3,137.1
15,2011,7,14,8,1052.7,40.8,44.0,15.0,5.0,4.0,4.3,137.0
15,2011,7,14,9,1036.9,38.6,45.0,15.0,5.0,4.0,4.2,137.0
15,2011,7,14,10,1023.8,36.8,43.0,15.0,5.0,4.0,4.2,136.9
15,2011,7,14,11,1013.9,36.9,44.0,15.0,5.0,4.0,4.2,136.8
15,2011,7,14,12,1007.8,37.4,48.0,15.0,5.0,7.0,4.1,136.8
15,2011,7,14,13,1005.7,37.4,54.0,15.0,2.0,7.0,4.1,136.7
15,2011,7,14,14,1008.3,37.4,56.0,26.0,2.0,7.0,4.1,136.7
15,2011,7,14,15,1016.1,38.4,56.0,23.0,2.0,5.0,4.1,136.6
15,2011,7,14,16,1029.6,37.7,54.0,22.0,3.0,7.0,4.0,136.6
15,2011,7,14,17,1049.4,35.6,48.0,39.0,3.0,7.0,4.0,136.6
15,2011,7,14,18,1076.6,36.5,46.0,44.0,3.0,7.0,4.0,136.5
15,2011,7,14,19,1112.0,41.4,46.0,44.0,2.0,9.0,4.1,136.5
15,2011,7,14,20,1156.0,44.7,46.0,44.0,6.0,21.0,4.2,136.4
15,2011,7,14,21,1206.5,45.9,55.0,44.0,11.0,24.0,4.3,136.4
15,2011,7,14,22,1260.9,46.9,60.0,44.0,12.0,24.0,4.5,136.3
15,2011,7,14,23,1316.5,47.2,61.0,44.0,12.0,24.0,4.6,136.2
15,2011,7,14,24,1371.6,47.3,61.0,44.0,12.0,24.0,4.7,136.2
15,2011,7,15,1,1424.4,47.0,63.0,44.0,12.0,24.0,4.7,136.1
15,2011,7,15,2,1473.9,46.7,63.0,42.0,12.0,24.0,4.7,136.1
15,2011,7,15,3,1521.0,46.5,63.0,42.0,12.0,24.0,4.7,136.0
15,2011,7,15,4,1567.3,46.3,63.0,42.0,12.0,24.0,4.8,136.0
15,2011,7,15,5,1613.8,45.2,62.0,42.0,12.0,24.0,4.8,135.9
15,2011,7,15,6,1659.3,41.0,55.0,47.0,12.0,24.0,4.9,135.9
15,2011,7,15,7,1702.0,40.1,42.0,51.0,12.0,24.0,5.0,135.8
15,2011,7,15,8,1740.4,44.5,44.0,52.0,18.0,28.0,5.2,135.8
15,2011,7,15,9,1772.6,47.5,46.0,52.0,23.0,41.0,5.3,135.8
15,2011,7,15,10,1797.2,47.8,45.0,52.0,32.0,42.0,5.4,135.8
15,2011,7,15,11,1812.5,47.8,45.0,52.0,32.0,42.0,5.4,135.8
15,2011,7,15,12,1817.5,47.8,45.0,52.0,33.0,42.0,5.4,135.7
15,2011,7,15,13,1812.9,47.7,45.0,52.0,33.0,42.0,5.4,135.7
15,2011,7,15,14,1800.1,47.7,45.0,52.0,33.0,42.0,5.4,135.7
15,2011,7,15,15,1780.1,47.6,45.0,52.0,33.0,43.0,5.4,135.6
15,2011,7,15,16,1754.5,47.6,45.0,52.0,33.0,43.0,5.4,135.6
15,2011,7,15,17,1724.6,47.6,45.0,52.0,33.0,43.0,5.3,135.6
15,2011,7,15,18,1691.7,47.6,45.0,52.0,33.0,42.0,5.3,135.5
15,2011,7,15,19,1657.1,47.6,45.0,52.0,33.0,42.0,5.3,135.5
15,2011,7,15,20,1621.9,47.6,45.0,52.0,33.0,42.0,5.2,135.5
15,2011,7,15,21,1587.1,47.7,45.0,51.0,33.0,42.0,5.2,135.5
15,2011,7,15,22,1553.6,48.0,46.0,51.0,32.0,42.0,5.1,135.5
15,2011,7,15,23,1522.0,48.3,46.0,51.0,32.0,42.0,5.0,135.4
15,2011,7,15,24,1492.6,48.6,46.0,51.0,32.0,42.0,5.0,135.4
15,2011,7,16,1,1463.6,48.7,46.0,51.0,32.0,42.0,4.9,135.3
15,2011,7,16,2,1432.8,48.7,46.0,50.0,32.0,42.0,4.9,135.2
15,2011,7,16,3,1397.9,48.9,46.0,50.0,32.0,42.0,4.8,135.2
15,2011,7,16,4,1357.5,49.1,46.0,50.0,32.0,42.0,4.8,135.2
15,2011,7,16,5,1313.5,48.9,47.0,50.0,32.0,42.0,4.7,135.2
15,2011,7,16,6,1269.0,48.2,47.0,50.0,32.0,39.0,4.7,135.2
15,2011,7,16,7,1226.5,47.4,47.0,50.0,31.0,39.0,4.6,135.2
15,2011,7,16,8,1187.4,46.3,47.0,50.0,31.0,39.0,4.6,135.1
15,2011,7,16,9,1153.1,46.1,47.0,49.0,31.0,39.0,4.5,135.1
15,2011,7,16,10,1124.6,46.0,47.0,49.0,31.0,36.0,4.5,135.1
15,2011,7,16,11,1102.2,46.0,47.0,49.0,27.0,36.0,4.4,135.1
15,2011,7,16,12,1086.0,46.0,47.0,49.0,22.0,36.0,4.4,135.1
15,2011,7,16,13,1075.7,45.9,47.0,49.0,21.0,34.0,4.3,135.1
15,2011,7,16,14,1068.9,45.6,46.0,49.0,21.0,22.0,4.3,135.1
15,2011,7,16,15,1063.1,45.4,46.0,49.0,21.0,19.0,4.3,135.1
15,2011,7,16,16,1056.0,45.2,46.0,49.0,21.0,19.0,4.2,135.1
15,2011,7,16,17,1047.5,44.6,42.0,49.0,21.0,19.0,4.2,135.1
15,2011,7,16,18,1038.0,44.1,39.0,49.0,21.0,19.0,4.2,135.1
15,2011,7,16,19,1027.9,45.3,39.0,51.0,21.0,19.0,4.1,135.1
15,2011,7,16,20,1018.0,48.4,43.0,51.0,21.0,19.0,4.2,135.0
15,2011,7,16,21,1008.6,48.4,52.0,51.0,30.0,41.0,4.1,135.0
15,2011,7,16,22,1000.5,47.8,46.0,40.0,30.0,43.0,4.1,135.0
15,2011,7,16,23,994.1,47.7,44.0,40.0,24.0,43.0,4.1,135.0
15,2011,7,16,24,988.8,47.2,44.0,38.0,19.0,43.0,4.1,135.0
15,2011,7,17,1,984.0,46.0,44.0,18.0,10.0,43.0,4.1,135.0
15,2011,7,17,2,979.0,45.2,45.0,13.0,10.0,39.0,4.0,135.0
15,2011,7,17,3,974.4,46.8,48.0,13.0,9.0,26.0,4.0,135.0
15,2011,7,17,4,970.7,45.6,50.0,13.0,9.0,26.0,4.0,135.0
15,2011,7,17,5,968.6,38.9,56.0,13.0,10.0,38.0,4.0,135.0
15,2011,7,17,6,968.5,33.9,56.0,13.0,10.0,38.0,4.1,135.0
15,2011,7,17,7,970.9,31.6,51.0,13.0,10.0,38.0,4.3,135.0
15,2011,7,17,8,975.7,30.6,50.0,13.0,10.0,38.0,4.3,135.0
15,2011,7,17,9,981.8,30.2,50.0,13.0,10.0,37.0,4.3,135.0
15,2011,7,17,10,987.7,30.1,48.0,13.0,10.0,37.0,4.2,135.0
15,2011,7,17,11,992.0,30.1,48.0,13.0,10.0,37.0,4.2,135.0
15,2011,7,17,12,994.2,30.1,48.0,13.0,10.0,37.0,4.1,135.0
15,2011,7,17,13,993.7,30.2,48.0,13.0,10.0,37.0,4.1,135.0
15,2011,7,17,14,990.1,30.2,48.0,8.0,10.0,38.0,4.1,135.0
15,2011,7,17,15,983.0,30.2,48.0,4.0,10.0,38.0,4.1,135.0
15,2011,7,17,16,972.4,29.1,48.0,3.0,10.0,38.0,4.0,135.0
15,2011,7,17,17,957.9,25.4,45.0,3.0,10.0,38.0,4.0,135.0
15,2011,7,17,18,939.6,20.0,43.0,3.0,10.0,38.0,4.0,135.0
15,2011,7,17,19,919.6,17.0,43.0,3.0,10.0,38.0,4.0,135.0
15,2011,7,17,20,899.9,16.8,43.0,3.0,10.0,38.0,4.0,135.0
15,2011,7,17,21,882.5,16.7,43.0,3.0,10.0,38.0,4.0,135.0
15,2011,7,17,22,866.9,16.7,43.0,3.0,10.0,38.0,3.9,135.0
15,2011,7,17,23,852.3,16.7,43.0,3.0,10.0,38.0,3.9,135.0
15,2011,7,17,24,837.8,16.7,43.0,3.0,10.0,38.0,3.9,135.0
15,2011,7,18,1,822.0,16.7,43.0,3.0,10.0,38.0,3.8,135.0
15,2011,7,18,2,803.7,16.7,43.0,3.0,10.0,38.0,3.8,135.0
15,2011,7,18,3,781.5,16.7,43.0,3.0,10.0,38.0,3.8,135.0
15,2011,7,18,4,754.3,16.7,43.0,3.0,10.0,38.0,3.8,135.0
15,2011,7,18,5,720.6,16.7,43.0,3.0,10.0,38.0,3.7,135.0
16,2011,7,26,5,286.0,26.8,40.0,25.0,3.0,24.0,2.6,133.4
16,2011,7,26,6,279.4,26.8,40.0,25.0,3.0,24.0,2.6,133.4
16,2011,7,26,7,273.8,26.8,40.0,25.0,3.0,24.0,2.6,133.4
16,2011,7,26,8,269.8,26.8,40.0,25.0,3.0,24.0,2.5,133.4
16,2011,7,26,9,266.7,26.8,40.0,25.0,3.0,24.0,2.5,133.4
16,2011,7,26,10,263.3,26.7,40.0,25.0,3.0,24.0,2.5,133.4
16,2011,7,26,11,258.8,26.7,36.0,25.0,3.0,23.0,2.5,133.3
16,2011,7,26,12,253.9,26.6,30.0,25.0,3.0,23.0,2.5,133.3
16,2011,7,26,13,249.8,25.7,23.0,25.0,3.0,23.0,2.5,133.3
16,2011,7,26,14,247.3,25.5,23.0,25.0,3.0,23.0,2.5,133.3
16,2011,7,26,15,245.7,25.5,23.0,25.0,3.0,21.0,2.4,133.3
16,2011,7,26,16,244.2,25.4,23.0,25.0,3.0,21.0,2.4,133.3
16,2011,7,26,17,242.4,24.8,23.0,25.0,3.0,21.0,2.4,133.3
16,2011,7,26,18,240.2,24.7,23.0,25.0,3.0,21.0,2.4,133.3
16,2011,7,26,19,237.4,24.7,23.0,25.0,2.0,21.0,2.4,133.3
16,2011,7,26,20,234.0,24.7,23.0,26.0,2.0,21.0,2.4,133.3
16,2011,7,26,21,230.0,25.3,23.0,24.0,2.0,21.0,2.4,133.3
16,2011,7,26,22,225.5,27.7,24.0,12.0,2.0,21.0,2.4,133.3
16,2011,7,26,23,220.8,29.9,25.0,18.0,0.0,22.0,2.4,133.3
16,2011,7,26,24,216.0,31.6,23.0,16.0,0.0,22.0,2.4,133.3
16,2011,7,27,1,212.0,30.0,27.0,15.0,1.0,25.0,2.4,133.3
16,2011,7,27,2,210.3,27.3,31.0,15.0,1.0,7.0,2.4,133.3
16,2011,7,27,3,212.3,24.9,27.0,15.0,1.0,4.0,2.4,133.3
16,2011,7,27,4,216.3,21.8,27.0,15.0,1.0,4.0,2.4,133.3
16,2011,7,27,5,219.8,21.1,27.0,15.0,1.0,4.0,2.4,133.3
16,2011,7,27,6,221.3,20.9,27.0,15.0,1.0,4.0,2.4,133.3
16,2011,7,27,7,222.5,21.0,27.0,15.0,1.0,4.0,2.3,133.3
16,2011,7,27,8,226.4,21.5,27.0,15.0,1.0,4.0,2.3,133.3
16,2011,7,27,9,236.1,22.4,27.0,16.0,1.0,4.0,2.3,133.2
16,2011,7,27,10,257.0,26.4,28.0,29.0,1.0,4.0,2.3,133.2
16,2011,7,27,11,294.8,37.0,60.0,34.0,1.0,4.0,2.4,133.2
16,2011,7,27,12,357.1,46.2,84.0,35.0,1.0,4.0,2.4,133.2
16,2011,7,27,13,457.1,50.3,86.0,40.0,2.0,17.0,2.5,133.2
16,2011,7,27,14,608.6,54.1,86.0,48.0,3.0,20.0,2.6,133.2
16,2011,7,27,15,818.9,60.3,86.0,55.0,12.0,50.0,2.8,133.2
16,2011,7,27,16,1093.9,63.4,86.0,58.0,13.0,63.0,3.5,133.1
16,2011,7,27,17,1433.1,68.3,98.0,57.0,17.0,69.0,4.8,133.1
16,2011,7,27,18,1809.4,69.7,100.0,57.0,19.0,79.0,5.7,133.1
16,2011,7,27,19,2189.6,70.2,103.0,57.0,28.0,79.0,6.4,133.0
16,2011,7,27,20,2542.0,72.1,120.0,57.0,28.0,79.0,7.0,133.0
16,2011,7,27,21,2843.3,74.5,125.0,58.0,28.0,79.0,7.4,132.9
16,2011,7,27,22,3075.7,75.6,130.0,58.0,29.0,84.0,7.7,132.9
16,2011,7,27,23,3237.4,77.5,130.0,58.0,29.0,84.0,7.8,132.9
16,2011,7,27,24,3330.3,79.2,130.0,60.0,29.0,86.0,7.8,132.9
16,2011,7,28,1,3357.9,79.9,131.0,61.0,29.0,89.0,7.8,132.8
16,2011,7,28,2,3330.8,80.3,131.0,61.0,29.0,96.0,7.8,132.8
16,2011,7,28,3,3260.8,80.5,131.0,61.0,29.0,97.0,7.8,132.8
16,2011,7,28,4,3159.6,80.6,131.0,61.0,29.0,97.0,7.7,132.8
16,2011,7,28,5,3037.0,80.5,132.0,61.0,29.0,97.0,7.6,132.9
16,2011,7,28,6,2902.3,80.7,132.0,61.0,29.0,97.0,7.4,132.9
16,2011,7,28,7,2763.6,80.8,132.0,61.0,29.0,97.0,7.2,133.0
16,2011,7,28,8,2623.7,80.8,132.0,61.0,29.0,97.0,7.0,133.0
16,2011,7,28,9,2484.4,80.8,132.0,61.0,29.0,97.0,6.8,133.1
16,2011,7,28,10,2347.9,80.9,132.0,61.0,29.0,97.0,6.7,133.2
16,2011,7,28,11,2216.4,80.9,132.0,61.0,29.0,97.0,6.5,133.3
16,2011,7,28,12,2091.8,80.9,132.0,61.0,29.0,97.0,6.3,133.4
16,2011,7,28,13,1975.7,80.9,132.0,61.0,29.0,97.0,6.1,133.5
16,2011,7,28,14,1869.4,80.9,132.0,61.0,29.0,97.0,6.0,133.6
16,2011,7,28,15,1773.7,80.9,132.0,61.0,29.0,97.0,5.8,133.7
16,2011,7,28,16,1686.9,81.0,132.0,61.0,28.0,97.0,5.7,133.8
16,2011,7,28,17,1607.0,81.2,132.0,61.0,28.0,96.0,5.6,133.9
16,2011,7,28,18,1532.2,81.2,133.0,61.0,28.0,96.0,5.4,134.0
16,2011,7,28,19,1463.2,81.2,133.0,61.0,28.0,93.0,5.3,134.1
16,2011,7,28,20,1400.9,81.7,133.0,61.0,28.0,93.0,5.2,134.2
16,2011,7,28,21,1344.9,81.8,153.0,61.0,28.0,93.0,5.1,134.2
16,2011,7,28,22,1294.3,81.8,153.0,61.0,28.0,93.0,5.0,134.3
16,2011,7,28,23,1248.5,81.8,153.0,61.0,28.0,93.0,4.9,134.4
16,2011,7,28,24,1207.6,81.8,153.0,61.0,28.0,93.0,4.8,134.4
16,2011,7,29,1,1171.3,81.8,153.0,61.0,28.0,93.0,4.7,134.5
16,2011,7,29,2,1139.9,81.8,153.0,61.0,28.0,93.0,4.7,134.6
16,2011,7,29,3,1112.8,81.8,153.0,61.0,28.0,93.0,4.6,134.6
16,2011,7,29,4,1089.9,81.8,153.0,60.0,27.0,93.0,4.5,134.6
16,2011,7,29,5,1070.2,81.8,153.0,56.0,26.0,93.0,4.5,134.7
16,2011,7,29,6,1050.7,82.1,153.0,58.0,17.0,93.0,4.5,134.7
16,2011,7,29,7,1029.0,82.6,153.0,53.0,16.0,80.0,4.4,134.8
16,2011,7,29,8,1006.1,80.8,150.0,52.0,13.0,77.0,4.4,134.8
16,2011,7,29,9,983.9,79.4,147.0,52.0,11.0,50.0,4.3,134.8
16,2011,7,29,10,963.7,78.4,143.0,52.0,5.0,38.0,4.3,134.8
16,2011,7,29,11,944.1,78.0,140.0,52.0,6.0,32.0,4.2,134.9
16,2011,7,29,12,923.1,77.9,138.0,52.0,12.0,22.0,4.1,134.9
16,2011,7,29,13,899.2,78.0,138.0,52.0,13.0,22.0,4.1,134.9
16,2011,7,29,14,873.9,77.9,138.0,52.0,20.0,22.0,4.0,134.9
16,2011,7,29,15,849.6,77.9,138.0,52.0,20.0,22.0,4.0,134.9
16,2011,7,29,16,828.0,77.9,138.0,52.0,20.0,17.0,3.9,134.9
16,2011,7,29,17,808.7,78.1,138.0,51.0,20.0,17.0,3.9,134.9
16,2011,7,29,18,791.1,77.6,138.0,38.0,20.0,15.0,3.8,135.0
16,2011,7,29,19,775.4,76.8,137.0,33.0,21.0,12.0,3.8,135.0
16,2011,7,29,20,761.9,73.1,105.0,32.0,25.0,5.0,3.8,135.0
16,2011,7,29,21,750.7,62.6,81.0,27.0,25.0,5.0,3.8,135.0
16,2011,7,29,22,741.0,53.5,79.0,19.0,28.0,5.0,3.7,135.0
16,2011,7,29,23,731.7,48.9,79.0,12.0,31.0,6.0,3.7,135.0
16,2011,7,29,24,721.8,45.5,86.0,8.0,31.0,6.0,3.7,135.0
16,2011,7,30,1,711.4,38.5,86.0,9.0,31.0,6.0,3.6,135.0
16,2011,7,30,2,700.6,33.3,74.0,9.0,31.0,6.0,3.6,135.0
16,2011,7,30,3,690.5,25.4,70.0,9.0,31.0,6.0,3.6,135.0
16,2011,7,30,4,684.9,22.6,66.0,9.0,31.0,6.0,3.5,135.0
16,2011,7,30,5,687.4,21.2,49.0,8.0,31.0,6.0,3.5,135.0
16,2011,7,30,6,695.8,19.2,44.0,8.0,32.0,6.0,3.5,135.0
16,2011,7,30,7,707.2,17.7,39.0,11.0,33.0,6.0,3.5,135.0
16,2011,7,30,8,718.5,18.2,39.0,10.0,33.0,6.0,3.4,135.0
16,2011,7,30,9,727.8,18.4,39.0,10.0,34.0,8.0,3.4,135.0
16,2011,7,30,10,733.9,18.6,40.0,11.0,35.0,12.0,3.4,135.0
16,2011,7,30,11,735.2,20.3,42.0,11.0,41.0,17.0,3.4,135.0
16,2011,7,30,12,731.4,22.2,46.0,11.0,45.0,22.0,3.4,135.0
16,2011,7,30,13,722.8,23.2,48.0,12.0,50.0,23.0,3.4,135.0
16,2011,7,30,14,710.9,23.6,48.0,13.0,56.0,23.0,3.4,135.0
16,2011,7,30,15,697.6,24.1,48.0,14.0,56.0,23.0,3.5,135.0
16,2011,7,30,16,684.9,24.8,48.0,15.0,56.0,24.0,3.5,135.0
16,2011,7,30,17,674.6,25.4,48.0,16.0,56.0,24.0,3.5,135.0
16,2011,7,30,18,668.4,26.2,48.0,17.0,56.0,24.0,3.5,135.0
16,2011,7,30,19,667.7,26.5,53.0,17.0,56.0,24.0,3.5,135.0
16,2011,7,30,20,670.7,26.8,54.0,17.0,56.0,24.0,3.5,135.0
16,2011,7,30,21,675.0,26.9,55.0,17.0,56.0,24.0,3.5,135.0
16,2011,7,30,22,678.5,26.9,55.0,17.0,56.0,24.0,3.5,135.0
16,2011,7,30,23,679.9,26.9,56.0,17.0,55.0,24.0,3.5,135.0
16,2011,7,30,24,678.5,26.9,56.0,17.0,55.0,24.0,3.5,135.0
16,2011,7,31,1,675.6,26.9,56.0,17.0,52.0,24.0,3.6,135.0
16,2011,7,31,2,672.7,26.9,56.0,17.0,51.0,24.0,3.6,135.0
16,2011,7,31,3,670.8,26.7,55.0,17.0,45.0,21.0,3.6,135.0
16,2011,7,31,4,668.0,26.6,55.0,17.0,43.0,20.0,3.6,135.0
16,2011,7,31,5,661.6,26.5,55.0,17.0,36.0,20.0,3.6,135.0
16,2011,7,31,6,650.3,26.0,35.0,17.0,36.0,20.0,3.6,135.0
16,2011,7,31,7,638.6,26.0,35.0,17.0,36.0,20.0,3.6,135.0
16,2011,7,31,8,632.3,26.0,35.0,17.0,36.0,20.0,3.6,135.0
16,2011,7,31,9,635.0,25.9,35.0,17.0,36.0,20.0,3.6,135.0
16,2011,7,31,10,640.3,25.9,35.0,17.0,35.0,20.0,3.6,135.0
16,2011,7,31,11,641.2,25.9,35.0,17.0,31.0,20.0,3.6,135.0
16,2011,7,31,12,637.8,26.0,35.0,17.0,31.0,20.0,3.6,135.0
16,2011,7,31,13,631.7,26.0,35.0,17.0,28.0,20.0,3.6,135.0
16,2011,7,31,14,624.5,26.0,35.0,15.0,25.0,20.0,3.5,135.0
16,2011,7,31,15,616.7,26.0,35.0,13.0,25.0,19.0,3.5,135.0
16,2011,7,31,16,608.4,25.6,34.0,13.0,25.0,19.0,3.5,135.0
16,2011,7,31,17,600.2,24.6,33.0,13.0,25.0,18.0,3.5,135.0
16,2011,7,31,18,593.2,24.1,33.0,13.0,25.0,18.0,3.5,135.0
16,2011,7,31,19,588.6,22.8,33.0,14.0,25.0,18.0,3.4,135.0
16,2011,7,31,20,587.6,21.5,32.0,14.0,25.0,18.0,3.4,135.0
16,2011,7,31,21,590.3,21.2,32.0,14.0,24.0,18.0,3.4,135.0
16,2011,7,31,22,596.1,21.1,32.0,14.0,23.0,18.0,3.4,135.0
16,2011,7,31,23,602.7,21.3,33.0,14.0,23.0,18.0,3.4,135.0
16,2011,7,31,24,607.1,22.2,33.0,14.0,22.0,18.0,3.3,134.9
16,2011,8,1,1,607.2,22.8,35.0,14.0,21.0,19.0,3.3,134.9
16,2011,8,1,2,604.6,23.3,36.0,14.0,15.0,19.0,3.3,134.9
16,2011,8,1,3,601.4,23.6,36.0,15.0,11.0,18.0,3.3,134.9
16,2011,8,1,4,599.4,24.7,36.0,16.0,6.0,14.0,3.3,134.9
16,2011,8,1,5,597.4,26.8,36.0,16.0,0.0,9.0,3.3,134.9
16,2011,8,1,6,594.0,27.6,41.0,16.0,1.0,13.0,3.3,134.9
16,2011,8,1,7,588.2,27.7,42.0,16.0,2.0,15.0,3.3,134.9
16,2011,8,1,8,582.3,27.7,42.0,16.0,2.0,16.0,3.3,134.9
