num,year,month,day,time,flow,mean_rain,rain_A,rain_B,rain_C,rain_D,waterLevel_E,waterLevel_D
2.0,2006.0,7.0,28.0,17.0,5305.487236,131.1,144,110,121,115,7.74,130.2625
2.0,2006.0,7.0,28.0,18.0,5099.528712,134.1,149,107,123,118,8.06,130.40625
2.0,2006.0,7.0,28.0,19.0,5001.198688,135.0,153,107,126,122,8.39,130.56875
2.0,2006.0,7.0,28.0,20.0,5032.944622,134.1,156,108,130,123,8.76,130.75
2.0,2006.0,7.0,28.0,21.0,5255.859106,133.1,157,107,131,123,8.75,130.94375
2.0,2006.0,7.0,28.0,22.0,5681.877038,131.8,160,107,131,124,8.72,131.15625
2.0,2006.0,7.0,28.0,23.0,6087.657409,132.6,163,106,132,124,8.68,131.375
2.0,2006.0,7.0,28.0,24.0,6239.639908,131.3,167,106,132,126,8.59,131.60625
2.0,2006.0,7.0,29.0,1.0,6098.662915,130.4,164,106,132,126,8.5,131.84375
2.0,2006.0,7.0,29.0,2.0,5706.999567,130.9,162,106,133,127,8.39,132.09375
2.0,2006.0,7.0,29.0,3.0,5238.263323,132.1,162,107,136,127,8.27,132.35
2.0,2006.0,7.0,29.0,4.0,4871.484066,135.4,162,107,139,127,8.16,132.6125
2.0,2006.0,7.0,29.0,5.0,4676.017047,137.9,162,115,146,127,8.03,132.88125
2.0,2006.0,7.0,29.0,6.0,4710.62863,142.4,163,119,157,127,7.95,133.14375
2.0,2006.0,7.0,29.0,7.0,5101.40426,149.0,165,119,158,127,7.97,133.40625
2.0,2006.0,7.0,29.0,8.0,5905.210531,153.1,165,126,160,144,8.07,133.65
2.0,2006.0,7.0,29.0,9.0,6834.719532,157.5,169,127,160,156,8.31,133.8875
2.0,2006.0,7.0,29.0,10.0,7558.072984,163.0,169,128,159,156,8.58,134.11875
2.0,2006.0,7.0,29.0,11.0,7909.485615,169.5,179,128,160,168,9.22,134.35
2.0,2006.0,7.0,29.0,12.0,7818.601665,176.1,183,128,153,176,9.66,134.58125
2.0,2006.0,7.0,29.0,13.0,7430.710414,180.2,183,128,153,184,9.68,134.81875
2.0,2006.0,7.0,29.0,14.0,6928.135126,182.7,183,128,156,186,9.6,135.05
2.0,2006.0,7.0,29.0,15.0,6425.689982,184.3,183,128,157,188,9.46,135.29375
2.0,2006.0,7.0,29.0,16.0,5993.694874,185.5,183,128,159,192,9.35,135.54375
2.0,2006.0,7.0,29.0,17.0,5592.001649,186.6,183,128,157,194,9.21,135.8
2.0,2006.0,7.0,29.0,18.0,5172.359719,186.8,183,128,158,194,9.02,136.05625
2.0,2006.0,7.0,29.0,19.0,4764.576811,186.9,183,128,159,193,8.78,136.31875
2.0,2006.0,7.0,29.0,20.0,4406.145812,186.9,183,128,160,193,8.51,136.575
2.0,2006.0,7.0,29.0,21.0,4087.241935,186.9,183,128,160,192,8.24,136.83125
2.0,2006.0,7.0,29.0,22.0,3793.165584,186.8,183,128,149,190,7.98,137.0875
2.0,2006.0,7.0,29.0,23.0,3537.035585,186.1,182,127,132,189,7.75,137.33125
2.0,2006.0,7.0,29.0,24.0,3331.977677,185.5,181,127,126,166,7.52,137.58125
2.0,2006.0,7.0,30.0,1.0,3163.326817,185.0,181,127,120,148,7.32,137.83125
2.0,2006.0,7.0,30.0,2.0,3010.974073,184.2,177,122,112,136,7.12,138.075
2.0,2006.0,7.0,30.0,3.0,2860.825742,183.6,175,118,100,131,6.94,138.3125
3.0,2007.0,8.0,3.0,17.0,221.050131,11.4,6,6,0,1,2.64,129.3625
3.0,2007.0,8.0,3.0,18.0,209.9806227,11.4,6,6,0,1,2.63,129.3625
3.0,2007.0,8.0,3.0,19.0,200.3431661,12.1,6,6,0,1,2.62,129.3625
3.0,2007.0,8.0,3.0,20.0,192.3595756,12.2,6,6,0,0,2.62,129.3625
3.0,2007.0,8.0,3.0,21.0,185.3640845,12.5,6,6,1,0,2.61,129.3625
3.0,2007.0,8.0,3.0,22.0,178.5951288,12.8,6,6,1,0,2.6,129.3625
3.0,2007.0,8.0,3.0,23.0,171.8530416,12.8,6,6,1,0,2.59,129.3625
3.0,2007.0,8.0,3.0,24.0,165.2942756,13.6,6,7,1,0,2.58,129.35625
3.0,2007.0,8.0,4.0,1.0,159.1661743,15.1,6,7,1,0,2.58,129.35625
3.0,2007.0,8.0,4.0,2.0,153.8496211,16.1,7,7,1,0,2.57,129.35625
3.0,2007.0,8.0,4.0,3.0,149.853507,16.8,20,5,1,0,2.55,129.35625
3.0,2007.0,8.0,4.0,4.0,148.0652141,16.8,20,5,1,0,2.55,129.35625
3.0,2007.0,8.0,4.0,5.0,149.5454635,16.6,20,2,1,0,2.54,129.35625
3.0,2007.0,8.0,4.0,6.0,155.6698433,16.2,20,2,1,0,2.54,129.35
3.0,2007.0,8.0,4.0,7.0,168.1144548,14.1,20,1,1,0,2.53,129.35
3.0,2007.0,8.0,4.0,8.0,189.4425861,11.6,20,1,1,0,2.52,129.35
3.0,2007.0,8.0,4.0,9.0,221.4961625,10.6,18,1,1,3,2.52,129.3625
3.0,2007.0,8.0,4.0,10.0,262.3444714,10.3,17,1,1,3,2.52,129.375
3.0,2007.0,8.0,4.0,11.0,309.4154423,9.8,18,1,1,3,2.51,129.3875
3.0,2007.0,8.0,4.0,12.0,361.3442105,12.5,21,11,1,3,2.51,129.4
3.0,2007.0,8.0,4.0,13.0,416.9136332,18.3,26,11,1,3,2.51,129.4125
3.0,2007.0,8.0,4.0,14.0,474.2902475,22.8,35,15,1,17,2.51,129.41875
3.0,2007.0,8.0,4.0,15.0,532.3304131,27.7,39,26,1,26,2.54,129.43125
3.0,2007.0,8.0,4.0,16.0,593.2660985,34.0,44,31,1,26,2.58,129.44375
3.0,2007.0,8.0,4.0,17.0,659.6292737,43.3,55,32,3,39,2.62,129.44375
3.0,2007.0,8.0,4.0,18.0,731.7763037,45.7,64,32,11,46,2.66,129.45
3.0,2007.0,8.0,4.0,19.0,809.431484,46.3,67,32,33,47,2.74,129.45625
3.0,2007.0,8.0,4.0,20.0,891.9664351,47.3,68,32,35,48,2.89,129.4625
3.0,2007.0,8.0,4.0,21.0,979.3979909,48.1,71,33,35,48,3.18,129.46875
3.0,2007.0,8.0,4.0,22.0,1074.676514,49.6,71,33,35,48,3.77,129.475
3.0,2007.0,8.0,4.0,23.0,1180.901824,50.7,73,35,41,49,4.19,129.55625
3.0,2007.0,8.0,4.0,24.0,1298.838041,53.2,73,38,43,51,4.43,129.56875
3.0,2007.0,8.0,5.0,1.0,1429.29736,56.5,73,39,45,56,4.61,129.58125
3.0,2007.0,8.0,5.0,2.0,1575.61999,59.1,73,39,79,65,4.74,129.59375
3.0,2007.0,8.0,5.0,3.0,1741.588108,60.2,73,43,90,69,4.83,129.6125
3.0,2007.0,8.0,5.0,4.0,1930.223748,60.6,73,44,91,70,4.93,129.6375
3.0,2007.0,8.0,5.0,5.0,2142.9818,62.5,73,53,91,72,5.06,129.66875
3.0,2007.0,8.0,5.0,6.0,2375.808706,64.5,75,57,92,78,5.16,129.70625
3.0,2007.0,8.0,5.0,7.0,2621.980591,70.0,76,58,92,79,5.29,129.74375
3.0,2007.0,8.0,5.0,8.0,2869.600756,75.9,77,60,92,89,5.69,129.7875
3.0,2007.0,8.0,5.0,9.0,3105.020971,82.5,77,62,92,146,6.29,129.84375
3.0,2007.0,8.0,5.0,10.0,3312.759716,87.7,78,68,94,186,7.03,129.9
3.0,2007.0,8.0,5.0,11.0,3478.231719,93.5,78,70,95,204,7.7,129.96875
3.0,2007.0,8.0,5.0,12.0,3592.26999,97.8,78,70,95,216,8.1,130.04375
3.0,2007.0,8.0,5.0,13.0,3648.191784,99.5,79,70,96,218,8.32,130.13125
3.0,2007.0,8.0,5.0,14.0,3645.109618,99.7,80,70,97,219,8.38,130.23125
3.0,2007.0,8.0,5.0,15.0,3588.371991,99.7,80,70,99,219,8.31,130.26875
3.0,2007.0,8.0,5.0,16.0,3485.142589,99.7,80,70,99,219,8.11,130.38125
3.0,2007.0,8.0,5.0,17.0,3344.739565,99.7,80,70,99,219,7.89,130.5
3.0,2007.0,8.0,5.0,18.0,3177.233757,99.7,80,70,99,219,7.66,130.63125
3.0,2007.0,8.0,5.0,19.0,2993.552304,99.7,80,70,99,219,7.42,130.7625
3.0,2007.0,8.0,5.0,20.0,2804.16229,99.7,80,70,99,219,7.18,130.9
3.0,2007.0,8.0,5.0,21.0,2616.834286,99.7,80,70,99,219,6.94,131.0375
3.0,2007.0,8.0,5.0,22.0,2438.2522,99.8,80,70,99,219,6.73,131.18125
3.0,2007.0,8.0,5.0,23.0,2273.449797,100.1,80,76,99,219,6.53,131.325
3.0,2007.0,8.0,5.0,24.0,2126.566223,100.7,80,77,102,219,6.36,131.46875
3.0,2007.0,8.0,6.0,1.0,1999.812287,101.9,81,77,106,220,6.2,131.6125
3.0,2007.0,8.0,6.0,2.0,1894.826086,102.2,81,77,106,220,6.05,131.75625
3.0,2007.0,8.0,6.0,3.0,1812.883211,102.2,81,77,106,217,5.91,131.89375
3.0,2007.0,8.0,6.0,4.0,1755.108243,102.2,81,77,106,217,5.78,132.03125
3.0,2007.0,8.0,6.0,5.0,1722.384234,101.5,81,77,106,217,5.66,132.15625
3.0,2007.0,8.0,6.0,6.0,1715.203129,101.4,81,77,106,217,5.54,132.275
3.0,2007.0,8.0,6.0,7.0,1732.733969,101.1,81,77,107,217,5.45,132.38125
3.0,2007.0,8.0,6.0,8.0,1773.748348,102.0,81,76,105,203,5.4,132.4875
3.0,2007.0,8.0,6.0,9.0,1836.750983,104.5,81,77,97,194,5.36,132.5875
3.0,2007.0,8.0,6.0,10.0,1918.938334,106.3,81,77,82,195,5.33,132.675
3.0,2007.0,8.0,6.0,11.0,2012.540734,107.9,80,77,80,184,5.32,132.7625
3.0,2007.0,8.0,6.0,12.0,2108.835788,109.0,64,79,81,181,5.51,132.8375
3.0,2007.0,8.0,6.0,13.0,2200.256335,113.5,65,84,81,180,5.75,132.9125
3.0,2007.0,8.0,6.0,14.0,2279.664519,118.9,65,88,78,188,5.99,132.9875
3.0,2007.0,8.0,6.0,15.0,2340.484465,122.5,68,89,80,212,6.31,133.05625
3.0,2007.0,8.0,6.0,16.0,2377.050684,124.3,72,89,78,227,6.63,133.125
3.0,2007.0,8.0,6.0,17.0,2386.777247,124.4,72,89,44,235,6.76,133.19375
3.0,2007.0,8.0,6.0,18.0,2368.924937,124.2,72,89,33,233,6.74,133.2625
3.0,2007.0,8.0,6.0,19.0,2327.061816,123.8,72,89,32,228,6.64,133.33125
3.0,2007.0,8.0,6.0,20.0,2265.686854,123.3,71,79,32,219,6.54,133.4
3.0,2007.0,8.0,6.0,21.0,2188.715378,121.0,68,79,32,215,6.42,133.46875
3.0,2007.0,8.0,6.0,22.0,2100.010977,117.8,63,75,32,214,6.28,133.5375
3.0,2007.0,8.0,6.0,23.0,2003.813929,112.0,54,64,32,212,6.13,133.6125
3.0,2007.0,8.0,6.0,24.0,1904.130724,107.3,50,59,32,206,5.98,133.6875
3.0,2007.0,8.0,7.0,1.0,1803.656004,102.4,45,58,30,205,5.85,133.75625
4.0,2007.0,9.0,14.0,15.0,161.8030021,0.0,0,0,0,0,2.53,140.34375
4.0,2007.0,9.0,14.0,16.0,157.7736563,0.0,0,0,0,0,2.53,140.325
4.0,2007.0,9.0,14.0,17.0,162.3439824,0.6,0,2,0,0,2.53,140.3
4.0,2007.0,9.0,14.0,18.0,177.3780303,2.0,0,7,0,3,2.53,140.275
4.0,2007.0,9.0,14.0,19.0,199.5069696,4.6,1,11,1,3,2.53,140.25625
4.0,2007.0,9.0,14.0,20.0,227.2489559,8.0,9,15,1,4,2.53,140.2375
4.0,2007.0,9.0,14.0,21.0,270.7900716,10.0,10,17,2,8,2.53,140.21875
4.0,2007.0,9.0,14.0,22.0,343.7446849,11.9,12,19,3,9,2.53,140.19375
4.0,2007.0,9.0,14.0,23.0,457.2975767,13.7,14,23,3,10,2.53,140.16875
4.0,2007.0,9.0,14.0,24.0,605.245612,16.3,16,30,3,11,2.53,140.15
4.0,2007.0,9.0,15.0,1.0,776.137626,22.6,19,34,3,14,2.53,140.13125
4.0,2007.0,9.0,15.0,2.0,955.4295546,30.7,23,38,5,20,2.54,140.1125
4.0,2007.0,9.0,15.0,3.0,1131.43378,37.0,33,40,14,30,2.56,140.09375
4.0,2007.0,9.0,15.0,4.0,1306.981368,44.0,43,63,17,35,2.59,140.08125
4.0,2007.0,9.0,15.0,5.0,1487.475305,56.2,51,80,22,39,2.66,140.06875
4.0,2007.0,9.0,15.0,6.0,1677.511506,69.2,80,100,25,56,2.79,140.05625
4.0,2007.0,9.0,15.0,7.0,1894.323885,82.7,86,112,38,63,2.98,140.04375
4.0,2007.0,9.0,15.0,8.0,2154.983137,92.6,93,116,57,94,3.32,140.0375
4.0,2007.0,9.0,15.0,9.0,2462.211337,100.1,100,116,80,102,3.93,140.0375
4.0,2007.0,9.0,15.0,10.0,2816.800245,104.3,107,116,89,110,4.63,140.0375
4.0,2007.0,9.0,15.0,11.0,3217.29935,105.8,115,116,97,115,5.23,140.04375
4.0,2007.0,9.0,15.0,12.0,3628.436475,108.1,117,116,98,116,6.0,140.05
4.0,2007.0,9.0,15.0,13.0,4006.237633,108.7,125,116,98,116,7.42,140.0625
4.0,2007.0,9.0,15.0,14.0,4307.400101,109.0,125,116,98,116,8.3,140.08125
4.0,2007.0,9.0,15.0,15.0,4497.32612,109.1,126,116,98,116,8.68,140.10625
4.0,2007.0,9.0,15.0,16.0,4575.566521,109.3,127,116,98,116,8.82,140.1375
4.0,2007.0,9.0,15.0,17.0,4550.733571,109.3,127,116,98,116,8.85,140.175
4.0,2007.0,9.0,15.0,18.0,4436.458311,109.3,127,116,98,116,8.77,140.225
4.0,2007.0,9.0,15.0,19.0,4258.582512,109.3,127,116,98,116,8.62,140.28125
4.0,2007.0,9.0,15.0,20.0,4043.842905,109.3,127,116,98,116,8.43,140.34375
4.0,2007.0,9.0,15.0,21.0,3810.869616,109.3,127,116,98,116,8.19,140.4125
4.0,2007.0,9.0,15.0,22.0,3577.54273,109.3,127,116,98,116,7.94,140.4875
4.0,2007.0,9.0,15.0,23.0,3362.958713,109.3,127,116,98,116,7.7,140.56875
4.0,2007.0,9.0,15.0,24.0,3171.930357,109.3,127,116,98,116,7.47,140.65
5.0,2008.0,7.0,23.0,21.0,251.5147715,1.831,0,0,1,0,2.46,121.5
5.0,2008.0,7.0,23.0,22.0,148.5859561,1.7315,0,0,1,0,2.45,121.5
5.0,2008.0,7.0,23.0,23.0,100.9294941,1.7428,0,1,1,0,2.45,121.5
5.0,2008.0,7.0,23.0,24.0,108.4648947,2.2442,0,1,1,0,2.44,121.5
5.0,2008.0,7.0,24.0,1.0,147.5161486,2.4966,1,1,2,0,2.44,121.5
5.0,2008.0,7.0,24.0,2.0,180.3982328,2.5229,1,1,2,0,2.43,121.5
5.0,2008.0,7.0,24.0,3.0,178.8399119,2.5709,1,1,2,0,2.42,121.5
5.0,2008.0,7.0,24.0,4.0,166.2341136,2.6832,1,1,2,0,2.41,121.5
5.0,2008.0,7.0,24.0,5.0,168.9387673,2.8189,1,2,3,0,2.41,121.5
5.0,2008.0,7.0,24.0,6.0,173.5076452,3.1222,1,2,3,0,2.4,121.5
5.0,2008.0,7.0,24.0,7.0,162.0690369,4.4331,1,3,3,0,2.39,121.5
5.0,2008.0,7.0,24.0,8.0,138.8534587,7.5006,9,5,3,0,2.39,121.5
5.0,2008.0,7.0,24.0,9.0,112.8660548,10.1879,23,10,3,0,2.38,121.5
5.0,2008.0,7.0,24.0,10.0,90.10825447,14.7956,32,13,3,0,2.38,121.5
5.0,2008.0,7.0,24.0,11.0,78.57788931,20.5027,54,19,3,0,2.37,121.5
5.0,2008.0,7.0,24.0,12.0,97.26211326,26.0782,77,26,2,4,2.37,121.5
5.0,2008.0,7.0,24.0,13.0,157.1121833,31.8039,96,28,2,10,2.37,121.5
5.0,2008.0,7.0,24.0,14.0,225.9464454,37.5955,117,29,2,13,2.37,121.5
5.0,2008.0,7.0,24.0,15.0,271.1795944,42.9535,128,30,2,15,2.37,121.5
5.0,2008.0,7.0,24.0,16.0,301.7446296,46.6492,139,30,2,15,2.37,121.5
5.0,2008.0,7.0,24.0,17.0,343.7893764,48.013,168,30,2,15,2.37,121.5
5.0,2008.0,7.0,24.0,18.0,450.8026595,48.7187,170,32,2,16,2.37,121.5
5.0,2008.0,7.0,24.0,19.0,680.2067334,49.4422,171,41,2,16,2.37,121.5
5.0,2008.0,7.0,24.0,20.0,1077.816573,56.5377,172,59,2,16,2.39,121.5
5.0,2008.0,7.0,24.0,21.0,1694.428284,68.8033,179,80,2,19,2.52,121.5
5.0,2008.0,7.0,24.0,22.0,2612.369766,76.4972,181,84,11,69,4.58,121.5
5.0,2008.0,7.0,24.0,23.0,3825.5198,84.7369,189,123,14,76,5.45,121.5
5.0,2008.0,7.0,24.0,24.0,4942.428906,94.9799,214,140,14,82,5.75,121.5
5.0,2008.0,7.0,25.0,1.0,5605.389258,106.2384,219,149,14,85,6.05,121.5
5.0,2008.0,7.0,25.0,2.0,5976.987937,117.8191,224,149,25,96,6.35,121.5
5.0,2008.0,7.0,25.0,3.0,6321.860435,128.1948,235,150,35,96,6.65,121.5
5.0,2008.0,7.0,25.0,4.0,6792.540981,130.6133,235,156,59,98,6.95,121.5
5.0,2008.0,7.0,25.0,5.0,7455.894141,134.5768,236,169,81,100,7.25,121.5
5.0,2008.0,7.0,25.0,6.0,8148.207072,143.0734,242,170,86,108,7.55,121.5
5.0,2008.0,7.0,25.0,7.0,8668.508173,148.5034,250,171,94,117,7.85,121.5
5.0,2008.0,7.0,25.0,8.0,8897.368225,150.4975,252,173,100,119,8.15,121.5
5.0,2008.0,7.0,25.0,9.0,8786.533449,152.9028,252,175,104,119,8.45,121.5
5.0,2008.0,7.0,25.0,10.0,8490.909462,163.1144,254,193,104,119,8.75,121.5
5.0,2008.0,7.0,25.0,11.0,8179.993024,176.6852,266,201,110,144,9.05,121.5
5.0,2008.0,7.0,25.0,12.0,7878.486072,186.0485,268,205,139,174,9.6,121.5
5.0,2008.0,7.0,25.0,13.0,7572.840174,189.3043,274,208,156,177,10.2,121.5
5.0,2008.0,7.0,25.0,14.0,7241.300252,190.8454,274,208,159,177,10.8,121.5
5.0,2008.0,7.0,25.0,15.0,6873.530762,191.0518,274,208,159,177,10.68,121.5
5.0,2008.0,7.0,25.0,16.0,6513.080956,191.0518,275,208,158,177,10.48,121.5
5.0,2008.0,7.0,25.0,17.0,6205.783698,191.0781,275,208,158,177,10.33,121.5
5.0,2008.0,7.0,25.0,18.0,5952.721533,191.1764,275,208,158,177,10.17,121.5
5.0,2008.0,7.0,25.0,19.0,5731.67524,191.3652,275,208,158,177,9.98,121.5
5.0,2008.0,7.0,25.0,20.0,5471.968871,191.4969,275,208,157,177,9.76,121.5
5.0,2008.0,7.0,25.0,21.0,5117.49587,191.5845,275,208,157,177,9.52,121.5
5.0,2008.0,7.0,25.0,22.0,4718.883982,191.6082,275,208,157,177,9.24,121.5
5.0,2008.0,7.0,25.0,23.0,4343.268367,191.6494,275,213,157,177,8.95,121.5
5.0,2008.0,7.0,25.0,24.0,4017.079532,191.7277,275,215,157,177,8.66,121.5
5.0,2008.0,7.0,26.0,1.0,3746.819821,192.4187,275,215,157,177,8.39,121.5
5.0,2008.0,7.0,26.0,2.0,3499.98358,192.7426,275,220,157,177,8.13,121.5
5.0,2008.0,7.0,26.0,3.0,3244.981914,192.8188,275,220,157,177,7.88,121.5
5.0,2008.0,7.0,26.0,4.0,2992.900956,193.574,275,220,157,177,7.64,121.5
5.0,2008.0,7.0,26.0,5.0,2763.356536,194.0087,275,220,157,177,7.41,121.5
5.0,2008.0,7.0,26.0,6.0,2567.408251,194.1001,275,220,157,173,7.21,121.5
5.0,2008.0,7.0,26.0,7.0,2410.180091,194.156,275,219,157,167,7.01,121.5
5.0,2008.0,7.0,26.0,8.0,2281.609845,194.1797,275,219,157,164,6.83,121.5
5.0,2008.0,7.0,26.0,9.0,2171.381264,194.0885,275,219,157,162,6.66,121.5
5.0,2008.0,7.0,26.0,10.0,2083.34815,193.5373,274,219,157,162,6.51,121.5
5.0,2008.0,7.0,26.0,11.0,2019.315843,193.2192,274,219,157,162,6.37,121.5
5.0,2008.0,7.0,26.0,12.0,1958.72579,193.1929,274,219,157,161,6.24,121.5
5.0,2008.0,7.0,26.0,13.0,1880.147132,193.1449,274,218,148,161,6.12,121.5
5.0,2008.0,7.0,26.0,14.0,1781.023685,193.0822,274,218,145,161,6.01,121.5
5.0,2008.0,7.0,26.0,15.0,1669.760275,192.9655,274,217,145,158,5.9,121.5
5.0,2008.0,7.0,26.0,16.0,1579.731104,192.8733,274,215,145,108,5.8,121.5
5.0,2008.0,7.0,26.0,17.0,1543.527813,191.9058,266,210,134,101,5.71,121.5
5.0,2008.0,7.0,26.0,18.0,1565.642427,189.2126,252,208,124,95,5.62,121.5
5.0,2008.0,7.0,26.0,19.0,1627.755014,187.1155,244,203,100,92,5.53,121.5
5.0,2008.0,7.0,26.0,20.0,1648.397442,183.1148,222,196,79,82,5.45,121.5
5.0,2008.0,7.0,26.0,21.0,1561.644478,177.8145,199,195,74,82,5.38,121.5
5.0,2008.0,7.0,26.0,22.0,1426.890707,172.3373,181,194,66,80,5.3,121.5
5.0,2008.0,7.0,26.0,23.0,1318.038898,166.6334,160,193,60,78,5.23,121.5
5.0,2008.0,7.0,26.0,24.0,1241.704726,160.8836,149,193,56,70,5.15,121.5
5.0,2008.0,7.0,27.0,1.0,1189.240347,155.5256,138,193,56,61,5.09,121.5
5.0,2008.0,7.0,27.0,2.0,1158.230918,151.8299,109,191,50,59,5.02,121.5
5.0,2008.0,7.0,27.0,3.0,1140.212072,150.5117,107,182,21,59,4.95,121.5
5.0,2008.0,7.0,27.0,4.0,1096.288343,149.8972,106,164,4,59,4.87,121.5
5.0,2008.0,7.0,27.0,5.0,999.3907502,149.4542,105,143,1,34,4.8,121.5
5.0,2008.0,7.0,27.0,6.0,900.1873386,142.6047,98,139,1,4,4.73,121.5
5.0,2008.0,7.0,27.0,7.0,853.4795044,130.4647,96,100,1,1,4.67,121.5
5.0,2008.0,7.0,27.0,8.0,852.8650157,122.8164,88,84,1,1,4.63,121.5
5.0,2008.0,7.0,27.0,9.0,875.5506025,114.5767,63,75,1,1,4.58,121.5
5.0,2008.0,7.0,27.0,10.0,894.3824687,104.3604,58,75,1,1,4.54,121.5
5.0,2008.0,7.0,27.0,11.0,888.7734437,93.1019,53,74,1,1,4.5,121.5
5.0,2008.0,7.0,27.0,12.0,868.7633847,81.5212,42,68,1,1,4.45,121.5
5.0,2008.0,7.0,27.0,13.0,848.2442953,71.1455,42,55,1,1,4.41,121.5
5.0,2008.0,7.0,27.0,14.0,825.8897378,67.9928,41,54,1,1,4.37,121.5
5.0,2008.0,7.0,27.0,15.0,799.0692742,63.5711,35,53,1,1,4.33,121.5
5.0,2008.0,7.0,27.0,16.0,775.1549078,54.8693,27,51,1,1,4.29,121.5
5.0,2008.0,7.0,27.0,17.0,761.6419704,49.4393,25,49,1,1,4.26,121.5
5.0,2008.0,7.0,27.0,18.0,756.5166679,47.4452,25,31,1,1,4.22,121.5
6.0,2009.0,7.0,9.0,1.0,127.1241537,12.0384,9,15,13,13,1.8,120.0
6.0,2009.0,7.0,9.0,2.0,139.2332224,12.0384,9,15,12,13,1.8,120.0
6.0,2009.0,7.0,9.0,3.0,148.5297862,12.0646,9,16,6,12,1.8,120.0
6.0,2009.0,7.0,9.0,4.0,156.2462312,12.2187,9,16,3,10,1.8,120.0
6.0,2009.0,7.0,9.0,5.0,163.7363349,13.6153,9,19,1,6,1.8,120.0
6.0,2009.0,7.0,9.0,6.0,173.9043832,17.5421,10,21,1,5,1.8,120.0
6.0,2009.0,7.0,9.0,7.0,195.7353076,20.819,10,28,2,8,1.8,120.0
6.0,2009.0,7.0,9.0,8.0,233.5940494,24.3511,10,36,14,14,1.81,120.0
6.0,2009.0,7.0,9.0,9.0,267.2849448,28.2972,10,44,16,18,1.84,120.0
6.0,2009.0,7.0,9.0,10.0,280.6194903,34.6853,12,53,22,23,1.88,120.0
6.0,2009.0,7.0,9.0,11.0,293.7807355,43.5349,24,55,26,32,1.92,120.0
6.0,2009.0,7.0,9.0,12.0,320.2282657,49.572,35,64,29,43,1.98,120.0
6.0,2009.0,7.0,9.0,13.0,366.1212858,54.4903,45,66,40,47,2.07,120.0
6.0,2009.0,7.0,9.0,14.0,425.2882545,63.3752,52,69,41,49,2.17,120.0
6.0,2009.0,7.0,9.0,15.0,489.5490341,68.1688,62,66,45,61,2.25,120.0
6.0,2009.0,7.0,9.0,16.0,555.0198458,71.3078,68,64,51,64,2.34,120.0
6.0,2009.0,7.0,9.0,17.0,616.3536513,74.8487,72,69,53,67,2.47,120.0
6.0,2009.0,7.0,9.0,18.0,662.0652971,81.6768,79,89,54,67,2.62,120.0
6.0,2009.0,7.0,9.0,19.0,694.1774077,99.8253,90,94,54,70,2.77,120.0
6.0,2009.0,7.0,9.0,20.0,721.7365884,102.8741,110,93,56,82,2.93,120.0
6.0,2009.0,7.0,9.0,21.0,765.84024,102.6968,113,96,70,85,3.12,120.0
6.0,2009.0,7.0,9.0,22.0,850.6495511,101.893,119,99,73,86,3.33,120.0
6.0,2009.0,7.0,9.0,23.0,1000.530065,102.6291,121,100,74,86,3.52,120.0
6.0,2009.0,7.0,9.0,24.0,1236.335056,103.2528,122,100,75,86,3.73,120.00625
6.0,2009.0,7.0,10.0,1.0,1564.664357,103.3037,123,101,76,86,4.04,120.0125
6.0,2009.0,7.0,10.0,2.0,1978.504394,103.4115,123,101,76,86,5.33,120.01875
6.0,2009.0,7.0,10.0,3.0,2423.840768,103.4667,123,101,76,86,7.95,120.025
6.0,2009.0,7.0,10.0,4.0,2809.406521,103.4661,123,101,76,86,8.41,120.03125
6.0,2009.0,7.0,10.0,5.0,3054.77219,103.4243,123,101,76,86,8.29,120.04375
6.0,2009.0,7.0,10.0,6.0,3150.060783,103.4243,123,101,76,86,8.0,120.0625
6.0,2009.0,7.0,10.0,7.0,3108.734631,103.411,123,101,76,86,7.66,120.09375
6.0,2009.0,7.0,10.0,8.0,2967.060876,103.411,123,101,76,86,7.34,120.14375
6.0,2009.0,7.0,10.0,9.0,2762.464089,103.4158,123,101,76,86,7.04,120.20625
6.0,2009.0,7.0,10.0,10.0,2519.251522,103.4158,123,101,76,86,6.77,120.2875
6.0,2009.0,7.0,10.0,11.0,2277.417761,103.4158,123,101,76,86,6.51,120.38125
6.0,2009.0,7.0,10.0,12.0,2073.295243,103.4158,123,101,76,86,6.3,120.4875
6.0,2009.0,7.0,10.0,13.0,1908.336693,103.4442,123,101,76,86,6.11,120.6
6.0,2009.0,7.0,10.0,14.0,1774.928201,103.5073,123,101,76,86,5.94,120.725
6.0,2009.0,7.0,10.0,15.0,1664.069015,103.5073,123,101,76,86,5.77,120.85625
6.0,2009.0,7.0,10.0,16.0,1567.791851,103.5073,123,101,76,86,5.61,120.9875
6.0,2009.0,7.0,10.0,17.0,1483.650129,103.5073,123,101,76,86,5.47,121.125
6.0,2009.0,7.0,10.0,18.0,1409.526411,103.5073,123,101,76,86,5.34,121.26875
6.0,2009.0,7.0,10.0,19.0,1341.073423,103.5073,123,101,76,86,5.22,121.41875
6.0,2009.0,7.0,10.0,20.0,1280.79003,103.5073,123,101,75,86,5.11,121.56875
6.0,2009.0,7.0,10.0,21.0,1230.630227,103.5073,123,101,75,86,5.0,121.71875
6.0,2009.0,7.0,10.0,22.0,1182.471359,103.5073,123,101,74,86,4.91,121.8625
7.0,2009.0,7.0,11.0,19.0,568.9238628,87.0887,120,61,0,0,3.68,123.08125
