,홍수사상번호,연,월,일,시간,유입량,유역평균강수,강우(A지역),강우(B지역),강우(C지역),강우(D지역),수위(E지역),수위(D지역)
280,2.0,2006.0,7.0,28.0,6.0,2423.819747,79.7,116,72,26,47,3.18,129.95
281,2.0,2006.0,7.0,28.0,7.0,3059.7397,85.3,116,76,32,61,3.45,129.90625
282,2.0,2006.0,7.0,28.0,8.0,4066.954904,91.4,118,87,46,73,4.68,129.86875
283,2.0,2006.0,7.0,28.0,9.0,5185.239198,97.8,122,90,50,76,5.26,129.84375
284,2.0,2006.0,7.0,28.0,10.0,6094.171626,106.8,125,93,56,87,5.58,129.83125
285,2.0,2006.0,7.0,28.0,11.0,6637.208051,113.3,128,94,63,98,5.9,129.83125
286,2.0,2006.0,7.0,28.0,12.0,6750.333742,117.1,130,94,75,101,6.23,129.85
287,2.0,2006.0,7.0,28.0,13.0,6575.774762,120.7,135,96,95,107,6.55,129.8875
288,2.0,2006.0,7.0,28.0,14.0,6282.734169,123.6,139,100,96,110,6.88,129.95
289,2.0,2006.0,7.0,28.0,15.0,5942.082186,126.6,142,106,110,111,7.2,130.03125
290,2.0,2006.0,7.0,28.0,16.0,5600.405223,128.7,140,108,114,112,7.52,130.1375
291,2.0,2006.0,7.0,28.0,17.0,5305.487236,131.1,144,110,121,115,7.74,130.2625
292,2.0,2006.0,7.0,28.0,18.0,5099.528712,134.1,149,107,123,118,8.06,130.40625
293,2.0,2006.0,7.0,28.0,19.0,5001.198688,135,153,107,126,122,8.39,130.56875
294,2.0,2006.0,7.0,28.0,20.0,5032.944622,134.1,156,108,130,123,8.76,130.75
295,2.0,2006.0,7.0,28.0,21.0,5255.859106,133.1,157,107,131,123,8.75,130.94375
296,2.0,2006.0,7.0,28.0,22.0,5681.877038,131.8,160,107,131,124,8.72,131.15625
297,2.0,2006.0,7.0,28.0,23.0,6087.657409,132.6,163,106,132,124,8.68,131.375
298,2.0,2006.0,7.0,28.0,24.0,6239.639908,131.3,167,106,132,126,8.59,131.60625
299,2.0,2006.0,7.0,29.0,1.0,6098.662915,130.4,164,106,132,126,8.5,131.84375
300,2.0,2006.0,7.0,29.0,2.0,5706.999567,130.9,162,106,133,127,8.39,132.09375
301,2.0,2006.0,7.0,29.0,3.0,5238.263323,132.1,162,107,136,127,8.27,132.35
302,2.0,2006.0,7.0,29.0,4.0,4871.484066,135.4,162,107,139,127,8.16,132.6125
303,2.0,2006.0,7.0,29.0,5.0,4676.017047,137.9,162,115,146,127,8.03,132.88125
304,2.0,2006.0,7.0,29.0,6.0,4710.62863,142.4,163,119,157,127,7.95,133.14375
305,2.0,2006.0,7.0,29.0,7.0,5101.40426,149,165,119,158,127,7.97,133.40625
306,2.0,2006.0,7.0,29.0,8.0,5905.210531,153.1,165,126,160,144,8.07,133.65
307,2.0,2006.0,7.0,29.0,9.0,6834.719532,157.5,169,127,160,156,8.31,133.8875
308,2.0,2006.0,7.0,29.0,10.0,7558.072984,163,169,128,159,156,8.58,134.11875
309,2.0,2006.0,7.0,29.0,11.0,7909.485615,169.5,179,128,160,168,9.22,134.35
310,2.0,2006.0,7.0,29.0,12.0,7818.601665,176.1,183,128,153,176,9.66,134.58125
311,2.0,2006.0,7.0,29.0,13.0,7430.710414,180.2,183,128,153,184,9.68,134.81875
312,2.0,2006.0,7.0,29.0,14.0,6928.135126,182.7,183,128,156,186,9.6,135.05
313,2.0,2006.0,7.0,29.0,15.0,6425.689982,184.3,183,128,157,188,9.46,135.29375
314,2.0,2006.0,7.0,29.0,16.0,5993.694874,185.5,183,128,159,192,9.35,135.54375
315,2.0,2006.0,7.0,29.0,17.0,5592.001649,186.6,183,128,157,194,9.21,135.8
316,2.0,2006.0,7.0,29.0,18.0,5172.359719,186.8,183,128,158,194,9.02,136.05625
317,2.0,2006.0,7.0,29.0,19.0,4764.576811,186.9,183,128,159,193,8.78,136.31875
318,2.0,2006.0,7.0,29.0,20.0,4406.145812,186.9,183,128,160,193,8.51,136.575
319,2.0,2006.0,7.0,29.0,21.0,4087.241935,186.9,183,128,160,192,8.24,136.83125
320,2.0,2006.0,7.0,29.0,22.0,3793.165584,186.8,183,128,149,190,7.98,137.0875
321,2.0,2006.0,7.0,29.0,23.0,3537.035585,186.1,182,127,132,189,7.75,137.33125
322,2.0,2006.0,7.0,29.0,24.0,3331.977677,185.5,181,127,126,166,7.52,137.58125
323,2.0,2006.0,7.0,30.0,1.0,3163.326817,185,181,127,120,148,7.32,137.83125
324,2.0,2006.0,7.0,30.0,2.0,3010.974073,184.2,177,122,112,136,7.12,138.075
325,2.0,2006.0,7.0,30.0,3.0,2860.825742,183.6,175,118,100,131,6.94,138.3125
326,3.0,2007.0,8.0,3.0,17.0,221.050131,11.4,6,6,0,1,2.64,129.3625
327,3.0,2007.0,8.0,3.0,18.0,209.9806227,11.4,6,6,0,1,2.63,129.3625
328,3.0,2007.0,8.0,3.0,19.0,200.3431661,12.1,6,6,0,1,2.62,129.3625
329,3.0,2007.0,8.0,3.0,20.0,192.3595756,12.2,6,6,0,0,2.62,129.3625
330,3.0,2007.0,8.0,3.0,21.0,185.3640845,12.5,6,6,1,0,2.61,129.3625
331,3.0,2007.0,8.0,3.0,22.0,178.5951288,12.8,6,6,1,0,2.6,129.3625
332,3.0,2007.0,8.0,3.0,23.0,171.8530416,12.8,6,6,1,0,2.59,129.3625
333,3.0,2007.0,8.0,3.0,24.0,165.2942756,13.6,6,7,1,0,2.58,129.35625
334,3.0,2007.0,8.0,4.0,1.0,159.1661743,15.1,6,7,1,0,2.58,129.35625
335,3.0,2007.0,8.0,4.0,2.0,153.8496211,16.1,7,7,1,0,2.57,129.35625
336,3.0,2007.0,8.0,4.0,3.0,149.853507,16.8,20,5,1,0,2.55,129.35625
337,3.0,2007.0,8.0,4.0,4.0,148.0652141,16.8,20,5,1,0,2.55,129.35625
338,3.0,2007.0,8.0,4.0,5.0,149.5454635,16.6,20,2,1,0,2.54,129.35625
339,3.0,2007.0,8.0,4.0,6.0,155.6698433,16.2,20,2,1,0,2.54,129.35
340,3.0,2007.0,8.0,4.0,7.0,168.1144548,14.1,20,1,1,0,2.53,129.35
341,3.0,2007.0,8.0,4.0,8.0,189.4425861,11.6,20,1,1,0,2.52,129.35
342,3.0,2007.0,8.0,4.0,9.0,221.4961625,10.6,18,1,1,3,2.52,129.3625
343,3.0,2007.0,8.0,4.0,10.0,262.3444714,10.3,17,1,1,3,2.52,129.375
344,3.0,2007.0,8.0,4.0,11.0,309.4154423,9.8,18,1,1,3,2.51,129.3875
345,3.0,2007.0,8.0,4.0,12.0,361.3442105,12.5,21,11,1,3,2.51,129.4
346,3.0,2007.0,8.0,4.0,13.0,416.9136332,18.3,26,11,1,3,2.51,129.4125
347,3.0,2007.0,8.0,4.0,14.0,474.2902475,22.8,35,15,1,17,2.51,129.41875
348,3.0,2007.0,8.0,4.0,15.0,532.3304131,27.7,39,26,1,26,2.54,129.43125
349,3.0,2007.0,8.0,4.0,16.0,593.2660985,34,44,31,1,26,2.58,129.44375
350,3.0,2007.0,8.0,4.0,17.0,659.6292737,43.3,55,32,3,39,2.62,129.44375
351,3.0,2007.0,8.0,4.0,18.0,731.7763037,45.7,64,32,11,46,2.66,129.45
352,3.0,2007.0,8.0,4.0,19.0,809.431484,46.3,67,32,33,47,2.74,129.45625
353,3.0,2007.0,8.0,4.0,20.0,891.9664351,47.3,68,32,35,48,2.89,129.4625
354,3.0,2007.0,8.0,4.0,21.0,979.3979909,48.1,71,33,35,48,3.18,129.46875
355,3.0,2007.0,8.0,4.0,22.0,1074.676514,49.6,71,33,35,48,3.77,129.475
356,3.0,2007.0,8.0,4.0,23.0,1180.901824,50.7,73,35,41,49,4.19,129.55625
357,3.0,2007.0,8.0,4.0,24.0,1298.838041,53.2,73,38,43,51,4.43,129.56875
358,3.0,2007.0,8.0,5.0,1.0,1429.29736,56.5,73,39,45,56,4.61,129.58125
359,3.0,2007.0,8.0,5.0,2.0,1575.61999,59.1,73,39,79,65,4.74,129.59375
360,3.0,2007.0,8.0,5.0,3.0,1741.588108,60.2,73,43,90,69,4.83,129.6125
361,3.0,2007.0,8.0,5.0,4.0,1930.223748,60.6,73,44,91,70,4.93,129.6375
362,3.0,2007.0,8.0,5.0,5.0,2142.9818,62.5,73,53,91,72,5.06,129.66875
363,3.0,2007.0,8.0,5.0,6.0,2375.808706,64.5,75,57,92,78,5.16,129.70625
364,3.0,2007.0,8.0,5.0,7.0,2621.980591,70,76,58,92,79,5.29,129.74375
365,3.0,2007.0,8.0,5.0,8.0,2869.600756,75.9,77,60,92,89,5.69,129.7875
366,3.0,2007.0,8.0,5.0,9.0,3105.020971,82.5,77,62,92,146,6.29,129.84375
367,3.0,2007.0,8.0,5.0,10.0,3312.759716,87.7,78,68,94,186,7.03,129.9
368,3.0,2007.0,8.0,5.0,11.0,3478.231719,93.5,78,70,95,204,7.7,129.96875
369,3.0,2007.0,8.0,5.0,12.0,3592.26999,97.8,78,70,95,216,8.1,130.04375
370,3.0,2007.0,8.0,5.0,13.0,3648.191784,99.5,79,70,96,218,8.32,130.13125
371,3.0,2007.0,8.0,5.0,14.0,3645.109618,99.7,80,70,97,219,8.38,130.23125
372,3.0,2007.0,8.0,5.0,15.0,3588.371991,99.7,80,70,99,219,8.31,130.26875
373,3.0,2007.0,8.0,5.0,16.0,3485.142589,99.7,80,70,99,219,8.11,130.38125
374,3.0,2007.0,8.0,5.0,17.0,3344.739565,99.7,80,70,99,219,7.89,130.5
375,3.0,2007.0,8.0,5.0,18.0,3177.233757,99.7,80,70,99,219,7.66,130.63125
376,3.0,2007.0,8.0,5.0,19.0,2993.552304,99.7,80,70,99,219,7.42,130.7625
377,3.0,2007.0,8.0,5.0,20.0,2804.16229,99.7,80,70,99,219,7.18,130.9
378,3.0,2007.0,8.0,5.0,21.0,2616.834286,99.7,80,70,99,219,6.94,131.0375
379,3.0,2007.0,8.0,5.0,22.0,2438.2522,99.8,80,70,99,219,6.73,131.18125
380,3.0,2007.0,8.0,5.0,23.0,2273.449797,100.1,80,76,99,219,6.53,131.325
381,3.0,2007.0,8.0,5.0,24.0,2126.566223,100.7,80,77,102,219,6.36,131.46875
382,3.0,2007.0,8.0,6.0,1.0,1999.812287,101.9,81,77,106,220,6.2,131.6125
383,3.0,2007.0,8.0,6.0,2.0,1894.826086,102.2,81,77,106,220,6.05,131.75625
384,3.0,2007.0,8.0,6.0,3.0,1812.883211,102.2,81,77,106,217,5.91,131.89375
385,3.0,2007.0,8.0,6.0,4.0,1755.108243,102.2,81,77,106,217,5.78,132.03125
386,3.0,2007.0,8.0,6.0,5.0,1722.384234,101.5,81,77,106,217,5.66,132.15625
387,3.0,2007.0,8.0,6.0,6.0,1715.203129,101.4,81,77,106,217,5.54,132.275
388,3.0,2007.0,8.0,6.0,7.0,1732.733969,101.1,81,77,107,217,5.45,132.38125
389,3.0,2007.0,8.0,6.0,8.0,1773.748348,102,81,76,105,203,5.4,132.4875
390,3.0,2007.0,8.0,6.0,9.0,1836.750983,104.5,81,77,97,194,5.36,132.5875
391,3.0,2007.0,8.0,6.0,10.0,1918.938334,106.3,81,77,82,195,5.33,132.675
392,3.0,2007.0,8.0,6.0,11.0,2012.540734,107.9,80,77,80,184,5.32,132.7625
393,3.0,2007.0,8.0,6.0,12.0,2108.835788,109,64,79,81,181,5.51,132.8375
394,3.0,2007.0,8.0,6.0,13.0,2200.256335,113.5,65,84,81,180,5.75,132.9125
395,3.0,2007.0,8.0,6.0,14.0,2279.664519,118.9,65,88,78,188,5.99,132.9875
396,3.0,2007.0,8.0,6.0,15.0,2340.484465,122.5,68,89,80,212,6.31,133.05625
397,3.0,2007.0,8.0,6.0,16.0,2377.050684,124.3,72,89,78,227,6.63,133.125
398,3.0,2007.0,8.0,6.0,17.0,2386.777247,124.4,72,89,44,235,6.76,133.19375
399,3.0,2007.0,8.0,6.0,18.0,2368.924937,124.2,72,89,33,233,6.74,133.2625
400,3.0,2007.0,8.0,6.0,19.0,2327.061816,123.8,72,89,32,228,6.64,133.33125
401,3.0,2007.0,8.0,6.0,20.0,2265.686854,123.3,71,79,32,219,6.54,133.4
402,3.0,2007.0,8.0,6.0,21.0,2188.715378,121,68,79,32,215,6.42,133.46875
403,3.0,2007.0,8.0,6.0,22.0,2100.010977,117.8,63,75,32,214,6.28,133.5375
404,3.0,2007.0,8.0,6.0,23.0,2003.813929,112,54,64,32,212,6.13,133.6125
405,3.0,2007.0,8.0,6.0,24.0,1904.130724,107.3,50,59,32,206,5.98,133.6875
406,3.0,2007.0,8.0,7.0,1.0,1803.656004,102.4,45,58,30,205,5.85,133.75625
407,4.0,2007.0,9.0,14.0,15.0,161.8030021,0,0,0,0,0,2.53,140.34375
408,4.0,2007.0,9.0,14.0,16.0,157.7736563,0,0,0,0,0,2.53,140.325
409,4.0,2007.0,9.0,14.0,17.0,162.3439824,0.6,0,2,0,0,2.53,140.3
410,4.0,2007.0,9.0,14.0,18.0,177.3780303,2,0,7,0,3,2.53,140.275
411,4.0,2007.0,9.0,14.0,19.0,199.5069696,4.6,1,11,1,3,2.53,140.25625
412,4.0,2007.0,9.0,14.0,20.0,227.2489559,8,9,15,1,4,2.53,140.2375
413,4.0,2007.0,9.0,14.0,21.0,270.7900716,10,10,17,2,8,2.53,140.21875
414,4.0,2007.0,9.0,14.0,22.0,343.7446849,11.9,12,19,3,9,2.53,140.19375
415,4.0,2007.0,9.0,14.0,23.0,457.2975767,13.7,14,23,3,10,2.53,140.16875
416,4.0,2007.0,9.0,14.0,24.0,605.245612,16.3,16,30,3,11,2.53,140.15
417,4.0,2007.0,9.0,15.0,1.0,776.137626,22.6,19,34,3,14,2.53,140.13125
418,4.0,2007.0,9.0,15.0,2.0,955.4295546,30.7,23,38,5,20,2.54,140.1125
419,4.0,2007.0,9.0,15.0,3.0,1131.43378,37,33,40,14,30,2.56,140.09375
420,4.0,2007.0,9.0,15.0,4.0,1306.981368,44,43,63,17,35,2.59,140.08125
421,4.0,2007.0,9.0,15.0,5.0,1487.475305,56.2,51,80,22,39,2.66,140.06875
422,4.0,2007.0,9.0,15.0,6.0,1677.511506,69.2,80,100,25,56,2.79,140.05625
423,4.0,2007.0,9.0,15.0,7.0,1894.323885,82.7,86,112,38,63,2.98,140.04375
424,4.0,2007.0,9.0,15.0,8.0,2154.983137,92.6,93,116,57,94,3.32,140.0375
425,4.0,2007.0,9.0,15.0,9.0,2462.211337,100.1,100,116,80,102,3.93,140.0375
426,4.0,2007.0,9.0,15.0,10.0,2816.800245,104.3,107,116,89,110,4.63,140.0375
427,4.0,2007.0,9.0,15.0,11.0,3217.29935,105.8,115,116,97,115,5.23,140.04375
428,4.0,2007.0,9.0,15.0,12.0,3628.436475,108.1,117,116,98,116,6,140.05
429,4.0,2007.0,9.0,15.0,13.0,4006.237633,108.7,125,116,98,116,7.42,140.0625
430,4.0,2007.0,9.0,15.0,14.0,4307.400101,109,125,116,98,116,8.3,140.08125
431,4.0,2007.0,9.0,15.0,15.0,4497.32612,109.1,126,116,98,116,8.68,140.10625
432,4.0,2007.0,9.0,15.0,16.0,4575.566521,109.3,127,116,98,116,8.82,140.1375
433,4.0,2007.0,9.0,15.0,17.0,4550.733571,109.3,127,116,98,116,8.85,140.175
434,4.0,2007.0,9.0,15.0,18.0,4436.458311,109.3,127,116,98,116,8.77,140.225
435,4.0,2007.0,9.0,15.0,19.0,4258.582512,109.3,127,116,98,116,8.62,140.28125
436,4.0,2007.0,9.0,15.0,20.0,4043.842905,109.3,127,116,98,116,8.43,140.34375
437,4.0,2007.0,9.0,15.0,21.0,3810.869616,109.3,127,116,98,116,8.19,140.4125
438,4.0,2007.0,9.0,15.0,22.0,3577.54273,109.3,127,116,98,116,7.94,140.4875
439,4.0,2007.0,9.0,15.0,23.0,3362.958713,109.3,127,116,98,116,7.7,140.56875
440,4.0,2007.0,9.0,15.0,24.0,3171.930357,109.3,127,116,98,116,7.47,140.65
441,5.0,2008.0,7.0,23.0,21.0,251.5147715,1.831,0,0,1,0,2.46,121.5
442,5.0,2008.0,7.0,23.0,22.0,148.5859561,1.7315,0,0,1,0,2.45,121.5
443,5.0,2008.0,7.0,23.0,23.0,100.9294941,1.7428,0,1,1,0,2.45,121.5
444,5.0,2008.0,7.0,23.0,24.0,108.4648947,2.2442,0,1,1,0,2.44,121.5
445,5.0,2008.0,7.0,24.0,1.0,147.5161486,2.4966,1,1,2,0,2.44,121.5
446,5.0,2008.0,7.0,24.0,2.0,180.3982328,2.5229,1,1,2,0,2.43,121.5
447,5.0,2008.0,7.0,24.0,3.0,178.8399119,2.5709,1,1,2,0,2.42,121.5
448,5.0,2008.0,7.0,24.0,4.0,166.2341136,2.6832,1,1,2,0,2.41,121.5
449,5.0,2008.0,7.0,24.0,5.0,168.9387673,2.8189,1,2,3,0,2.41,121.5
450,5.0,2008.0,7.0,24.0,6.0,173.5076452,3.1222,1,2,3,0,2.4,121.5
451,5.0,2008.0,7.0,24.0,7.0,162.0690369,4.4331,1,3,3,0,2.39,121.5
452,5.0,2008.0,7.0,24.0,8.0,138.8534587,7.5006,9,5,3,0,2.39,121.5
453,5.0,2008.0,7.0,24.0,9.0,112.8660548,10.1879,23,10,3,0,2.38,121.5
454,5.0,2008.0,7.0,24.0,10.0,90.10825447,14.7956,32,13,3,0,2.38,121.5
455,5.0,2008.0,7.0,24.0,11.0,78.57788931,20.5027,54,19,3,0,2.37,121.5
456,5.0,2008.0,7.0,24.0,12.0,97.26211326,26.0782,77,26,2,4,2.37,121.5
457,5.0,2008.0,7.0,24.0,13.0,157.1121833,31.8039,96,28,2,10,2.37,121.5
458,5.0,2008.0,7.0,24.0,14.0,225.9464454,37.5955,117,29,2,13,2.37,121.5
459,5.0,2008.0,7.0,24.0,15.0,271.1795944,42.9535,128,30,2,15,2.37,121.5
460,5.0,2008.0,7.0,24.0,16.0,301.7446296,46.6492,139,30,2,15,2.37,121.5
461,5.0,2008.0,7.0,24.0,17.0,343.7893764,48.013,168,30,2,15,2.37,121.5
462,5.0,2008.0,7.0,24.0,18.0,450.8026595,48.7187,170,32,2,16,2.37,121.5
463,5.0,2008.0,7.0,24.0,19.0,680.2067334,49.4422,171,41,2,16,2.37,121.5
464,5.0,2008.0,7.0,24.0,20.0,1077.816573,56.5377,172,59,2,16,2.39,121.5
465,5.0,2008.0,7.0,24.0,21.0,1694.428284,68.8033,179,80,2,19,2.52,121.5
466,5.0,2008.0,7.0,24.0,22.0,2612.369766,76.4972,181,84,11,69,4.58,121.5
467,5.0,2008.0,7.0,24.0,23.0,3825.5198,84.7369,189,123,14,76,5.45,121.5
468,5.0,2008.0,7.0,24.0,24.0,4942.428906,94.9799,214,140,14,82,5.75,121.5
469,5.0,2008.0,7.0,25.0,1.0,5605.389258,106.2384,219,149,14,85,6.05,121.5
470,5.0,2008.0,7.0,25.0,2.0,5976.987937,117.8191,224,149,25,96,6.35,121.5
471,5.0,2008.0,7.0,25.0,3.0,6321.860435,128.1948,235,150,35,96,6.65,121.5
472,5.0,2008.0,7.0,25.0,4.0,6792.540981,130.6133,235,156,59,98,6.95,121.5
473,5.0,2008.0,7.0,25.0,5.0,7455.894141,134.5768,236,169,81,100,7.25,121.5
474,5.0,2008.0,7.0,25.0,6.0,8148.207072,143.0734,242,170,86,108,7.55,121.5
475,5.0,2008.0,7.0,25.0,7.0,8668.508173,148.5034,250,171,94,117,7.85,121.5
476,5.0,2008.0,7.0,25.0,8.0,8897.368225,150.4975,252,173,100,119,8.15,121.5
477,5.0,2008.0,7.0,25.0,9.0,8786.533449,152.9028,252,175,104,119,8.45,121.5
478,5.0,2008.0,7.0,25.0,10.0,8490.909462,163.1144,254,193,104,119,8.75,121.5
479,5.0,2008.0,7.0,25.0,11.0,8179.993024,176.6852,266,201,110,144,9.05,121.5
480,5.0,2008.0,7.0,25.0,12.0,7878.486072,186.0485,268,205,139,174,9.6,121.5
481,5.0,2008.0,7.0,25.0,13.0,7572.840174,189.3043,274,208,156,177,10.2,121.5
482,5.0,2008.0,7.0,25.0,14.0,7241.300252,190.8454,274,208,159,177,10.8,121.5
483,5.0,2008.0,7.0,25.0,15.0,6873.530762,191.0518,274,208,159,177,10.68,121.5
484,5.0,2008.0,7.0,25.0,16.0,6513.080956,191.0518,275,208,158,177,10.48,121.5
485,5.0,2008.0,7.0,25.0,17.0,6205.783698,191.0781,275,208,158,177,10.33,121.5
486,5.0,2008.0,7.0,25.0,18.0,5952.721533,191.1764,275,208,158,177,10.17,121.5
487,5.0,2008.0,7.0,25.0,19.0,5731.67524,191.3652,275,208,158,177,9.98,121.5
488,5.0,2008.0,7.0,25.0,20.0,5471.968871,191.4969,275,208,157,177,9.76,121.5
489,5.0,2008.0,7.0,25.0,21.0,5117.49587,191.5845,275,208,157,177,9.52,121.5
490,5.0,2008.0,7.0,25.0,22.0,4718.883982,191.6082,275,208,157,177,9.24,121.5
491,5.0,2008.0,7.0,25.0,23.0,4343.268367,191.6494,275,213,157,177,8.95,121.5
492,5.0,2008.0,7.0,25.0,24.0,4017.079532,191.7277,275,215,157,177,8.66,121.5
493,5.0,2008.0,7.0,26.0,1.0,3746.819821,192.4187,275,215,157,177,8.39,121.5
494,5.0,2008.0,7.0,26.0,2.0,3499.98358,192.7426,275,220,157,177,8.13,121.5
495,5.0,2008.0,7.0,26.0,3.0,3244.981914,192.8188,275,220,157,177,7.88,121.5
496,5.0,2008.0,7.0,26.0,4.0,2992.900956,193.574,275,220,157,177,7.64,121.5
497,5.0,2008.0,7.0,26.0,5.0,2763.356536,194.0087,275,220,157,177,7.41,121.5
498,5.0,2008.0,7.0,26.0,6.0,2567.408251,194.1001,275,220,157,173,7.21,121.5
499,5.0,2008.0,7.0,26.0,7.0,2410.180091,194.156,275,219,157,167,7.01,121.5
500,5.0,2008.0,7.0,26.0,8.0,2281.609845,194.1797,275,219,157,164,6.83,121.5
501,5.0,2008.0,7.0,26.0,9.0,2171.381264,194.0885,275,219,157,162,6.66,121.5
502,5.0,2008.0,7.0,26.0,10.0,2083.34815,193.5373,274,219,157,162,6.51,121.5
503,5.0,2008.0,7.0,26.0,11.0,2019.315843,193.2192,274,219,157,162,6.37,121.5
504,5.0,2008.0,7.0,26.0,12.0,1958.72579,193.1929,274,219,157,161,6.24,121.5
505,5.0,2008.0,7.0,26.0,13.0,1880.147132,193.1449,274,218,148,161,6.12,121.5
506,5.0,2008.0,7.0,26.0,14.0,1781.023685,193.0822,274,218,145,161,6.01,121.5
507,5.0,2008.0,7.0,26.0,15.0,1669.760275,192.9655,274,217,145,158,5.9,121.5
508,5.0,2008.0,7.0,26.0,16.0,1579.731104,192.8733,274,215,145,108,5.8,121.5
509,5.0,2008.0,7.0,26.0,17.0,1543.527813,191.9058,266,210,134,101,5.71,121.5
510,5.0,2008.0,7.0,26.0,18.0,1565.642427,189.2126,252,208,124,95,5.62,121.5
511,5.0,2008.0,7.0,26.0,19.0,1627.755014,187.1155,244,203,100,92,5.53,121.5
512,5.0,2008.0,7.0,26.0,20.0,1648.397442,183.1148,222,196,79,82,5.45,121.5
513,5.0,2008.0,7.0,26.0,21.0,1561.644478,177.8145,199,195,74,82,5.38,121.5
514,5.0,2008.0,7.0,26.0,22.0,1426.890707,172.3373,181,194,66,80,5.3,121.5
515,5.0,2008.0,7.0,26.0,23.0,1318.038898,166.6334,160,193,60,78,5.23,121.5
516,5.0,2008.0,7.0,26.0,24.0,1241.704726,160.8836,149,193,56,70,5.15,121.5
517,5.0,2008.0,7.0,27.0,1.0,1189.240347,155.5256,138,193,56,61,5.09,121.5
518,5.0,2008.0,7.0,27.0,2.0,1158.230918,151.8299,109,191,50,59,5.02,121.5
519,5.0,2008.0,7.0,27.0,3.0,1140.212072,150.5117,107,182,21,59,4.95,121.5
520,5.0,2008.0,7.0,27.0,4.0,1096.288343,149.8972,106,164,4,59,4.87,121.5
521,5.0,2008.0,7.0,27.0,5.0,999.3907502,149.4542,105,143,1,34,4.8,121.5
522,5.0,2008.0,7.0,27.0,6.0,900.1873386,142.6047,98,139,1,4,4.73,121.5
523,5.0,2008.0,7.0,27.0,7.0,853.4795044,130.4647,96,100,1,1,4.67,121.5
524,5.0,2008.0,7.0,27.0,8.0,852.8650157,122.8164,88,84,1,1,4.63,121.5
525,5.0,2008.0,7.0,27.0,9.0,875.5506025,114.5767,63,75,1,1,4.58,121.5
526,5.0,2008.0,7.0,27.0,10.0,894.3824687,104.3604,58,75,1,1,4.54,121.5
527,5.0,2008.0,7.0,27.0,11.0,888.7734437,93.1019,53,74,1,1,4.5,121.5
528,5.0,2008.0,7.0,27.0,12.0,868.7633847,81.5212,42,68,1,1,4.45,121.5
529,5.0,2008.0,7.0,27.0,13.0,848.2442953,71.1455,42,55,1,1,4.41,121.5
530,5.0,2008.0,7.0,27.0,14.0,825.8897378,67.9928,41,54,1,1,4.37,121.5
531,5.0,2008.0,7.0,27.0,15.0,799.0692742,63.5711,35,53,1,1,4.33,121.5
532,5.0,2008.0,7.0,27.0,16.0,775.1549078,54.8693,27,51,1,1,4.29,121.5
533,5.0,2008.0,7.0,27.0,17.0,761.6419704,49.4393,25,49,1,1,4.26,121.5
534,5.0,2008.0,7.0,27.0,18.0,756.5166679,47.4452,25,31,1,1,4.22,121.5
535,6.0,2009.0,7.0,9.0,1.0,127.1241537,12.0384,9,15,13,13,1.8,120
536,6.0,2009.0,7.0,9.0,2.0,139.2332224,12.0384,9,15,12,13,1.8,120
537,6.0,2009.0,7.0,9.0,3.0,148.5297862,12.0646,9,16,6,12,1.8,120
538,6.0,2009.0,7.0,9.0,4.0,156.2462312,12.2187,9,16,3,10,1.8,120
539,6.0,2009.0,7.0,9.0,5.0,163.7363349,13.6153,9,19,1,6,1.8,120
540,6.0,2009.0,7.0,9.0,6.0,173.9043832,17.5421,10,21,1,5,1.8,120
541,6.0,2009.0,7.0,9.0,7.0,195.7353076,20.819,10,28,2,8,1.8,120
542,6.0,2009.0,7.0,9.0,8.0,233.5940494,24.3511,10,36,14,14,1.81,120
543,6.0,2009.0,7.0,9.0,9.0,267.2849448,28.2972,10,44,16,18,1.84,120
544,6.0,2009.0,7.0,9.0,10.0,280.6194903,34.6853,12,53,22,23,1.88,120
545,6.0,2009.0,7.0,9.0,11.0,293.7807355,43.5349,24,55,26,32,1.92,120
546,6.0,2009.0,7.0,9.0,12.0,320.2282657,49.572,35,64,29,43,1.98,120
547,6.0,2009.0,7.0,9.0,13.0,366.1212858,54.4903,45,66,40,47,2.07,120
548,6.0,2009.0,7.0,9.0,14.0,425.2882545,63.3752,52,69,41,49,2.17,120
549,6.0,2009.0,7.0,9.0,15.0,489.5490341,68.1688,62,66,45,61,2.25,120
550,6.0,2009.0,7.0,9.0,16.0,555.0198458,71.3078,68,64,51,64,2.34,120
551,6.0,2009.0,7.0,9.0,17.0,616.3536513,74.8487,72,69,53,67,2.47,120
552,6.0,2009.0,7.0,9.0,18.0,662.0652971,81.6768,79,89,54,67,2.62,120
553,6.0,2009.0,7.0,9.0,19.0,694.1774077,99.8253,90,94,54,70,2.77,120
554,6.0,2009.0,7.0,9.0,20.0,721.7365884,102.8741,110,93,56,82,2.93,120
555,6.0,2009.0,7.0,9.0,21.0,765.84024,102.6968,113,96,70,85,3.12,120
556,6.0,2009.0,7.0,9.0,22.0,850.6495511,101.893,119,99,73,86,3.33,120
557,6.0,2009.0,7.0,9.0,23.0,1000.530065,102.6291,121,100,74,86,3.52,120
558,6.0,2009.0,7.0,9.0,24.0,1236.335056,103.2528,122,100,75,86,3.73,120.00625
559,6.0,2009.0,7.0,10.0,1.0,1564.664357,103.3037,123,101,76,86,4.04,120.0125
560,6.0,2009.0,7.0,10.0,2.0,1978.504394,103.4115,123,101,76,86,5.33,120.01875
