?�수?�상번호,???????�간,?�입???�역?�균강수,강우(A지??,강우(B지??,강우(C지??,강우(D지??,?�위(E지??,?�위(D지??,,,,
3,2007,8,5,12,3592.26999,97.8,78,70,95,216,8.1,130.04375
3,2007,8,5,13,3648.191784,99.5,79,70,96,218,8.32,130.13125
3,2007,8,5,14,3645.109618,99.7,80,70,97,219,8.38,130.23125
3,2007,8,5,15,3588.371991,99.7,80,70,99,219,8.31,130.26875
3,2007,8,5,16,3485.142589,99.7,80,70,99,219,8.11,130.38125
3,2007,8,5,17,3344.739565,99.7,80,70,99,219,7.89,130.5
3,2007,8,5,18,3177.233757,99.7,80,70,99,219,7.66,130.63125
3,2007,8,5,19,2993.552304,99.7,80,70,99,219,7.42,130.7625
3,2007,8,5,20,2804.16229,99.7,80,70,99,219,7.18,130.9
3,2007,8,5,21,2616.834286,99.7,80,70,99,219,6.94,131.0375
3,2007,8,5,22,2438.2522,99.8,80,70,99,219,6.73,131.18125
3,2007,8,5,23,2273.449797,100.1,80,76,99,219,6.53,131.325
3,2007,8,5,24,2126.566223,100.7,80,77,102,219,6.36,131.46875
3,2007,8,6,1,1999.812287,101.9,81,77,106,220,6.2,131.6125
3,2007,8,6,2,1894.826086,102.2,81,77,106,220,6.05,131.75625
3,2007,8,6,3,1812.883211,102.2,81,77,106,217,5.91,131.89375
3,2007,8,6,4,1755.108243,102.2,81,77,106,217,5.78,132.03125
3,2007,8,6,5,1722.384234,101.5,81,77,106,217,5.66,132.15625
3,2007,8,6,6,1715.203129,101.4,81,77,106,217,5.54,132.275
3,2007,8,6,7,1732.733969,101.1,81,77,107,217,5.45,132.38125
3,2007,8,6,8,1773.748348,102,81,76,105,203,5.4,132.4875
3,2007,8,6,9,1836.750983,104.5,81,77,97,194,5.36,132.5875
3,2007,8,6,10,1918.938334,106.3,81,77,82,195,5.33,132.675
3,2007,8,6,11,2012.540734,107.9,80,77,80,184,5.32,132.7625
3,2007,8,6,12,2108.835788,109,64,79,81,181,5.51,132.8375
3,2007,8,6,13,2200.256335,113.5,65,84,81,180,5.75,132.9125
3,2007,8,6,14,2279.664519,118.9,65,88,78,188,5.99,132.9875
3,2007,8,6,15,2340.484465,122.5,68,89,80,212,6.31,133.05625
3,2007,8,6,16,2377.050684,124.3,72,89,78,227,6.63,133.125
3,2007,8,6,17,2386.777247,124.4,72,89,44,235,6.76,133.19375
3,2007,8,6,18,2368.924937,124.2,72,89,33,233,6.74,133.2625
3,2007,8,6,19,2327.061816,123.8,72,89,32,228,6.64,133.33125
3,2007,8,6,20,2265.686854,123.3,71,79,32,219,6.54,133.4
3,2007,8,6,21,2188.715378,121,68,79,32,215,6.42,133.46875
3,2007,8,6,22,2100.010977,117.8,63,75,32,214,6.28,133.5375
3,2007,8,6,23,2003.813929,112,54,64,32,212,6.13,133.6125
3,2007,8,6,24,1904.130724,107.3,50,59,32,206,5.98,133.6875
3,2007,8,7,1,1803.656004,102.4,45,58,30,205,5.85,133.75625
4,2007,9,14,15,161.8030021,0,0,0,0,0,2.53,140.34375
4,2007,9,14,16,157.7736563,0,0,0,0,0,2.53,140.325
4,2007,9,14,17,162.3439824,0.6,0,2,0,0,2.53,140.3
4,2007,9,14,18,177.3780303,2,0,7,0,3,2.53,140.275
4,2007,9,14,19,199.5069696,4.6,1,11,1,3,2.53,140.25625
4,2007,9,14,20,227.2489559,8,9,15,1,4,2.53,140.2375
4,2007,9,14,21,270.7900716,10,10,17,2,8,2.53,140.21875
4,2007,9,14,22,343.7446849,11.9,12,19,3,9,2.53,140.19375
4,2007,9,14,23,457.2975767,13.7,14,23,3,10,2.53,140.16875
4,2007,9,14,24,605.245612,16.3,16,30,3,11,2.53,140.15
4,2007,9,15,1,776.137626,22.6,19,34,3,14,2.53,140.13125
4,2007,9,15,2,955.4295546,30.7,23,38,5,20,2.54,140.1125
4,2007,9,15,3,1131.43378,37,33,40,14,30,2.56,140.09375
4,2007,9,15,4,1306.981368,44,43,63,17,35,2.59,140.08125
4,2007,9,15,5,1487.475305,56.2,51,80,22,39,2.66,140.06875
4,2007,9,15,6,1677.511506,69.2,80,100,25,56,2.79,140.05625
4,2007,9,15,7,1894.323885,82.7,86,112,38,63,2.98,140.04375
4,2007,9,15,8,2154.983137,92.6,93,116,57,94,3.32,140.0375
4,2007,9,15,9,2462.211337,100.1,100,116,80,102,3.93,140.0375
4,2007,9,15,10,2816.800245,104.3,107,116,89,110,4.63,140.0375
4,2007,9,15,11,3217.29935,105.8,115,116,97,115,5.23,140.04375
4,2007,9,15,12,3628.436475,108.1,117,116,98,116,6,140.05
4,2007,9,15,13,4006.237633,108.7,125,116,98,116,7.42,140.0625
4,2007,9,15,14,4307.400101,109,125,116,98,116,8.3,140.08125
4,2007,9,15,15,4497.32612,109.1,126,116,98,116,8.68,140.10625
4,2007,9,15,16,4575.566521,109.3,127,116,98,116,8.82,140.1375
4,2007,9,15,17,4550.733571,109.3,127,116,98,116,8.85,140.175
4,2007,9,15,18,4436.458311,109.3,127,116,98,116,8.77,140.225
4,2007,9,15,19,4258.582512,109.3,127,116,98,116,8.62,140.28125
4,2007,9,15,20,4043.842905,109.3,127,116,98,116,8.43,140.34375
4,2007,9,15,21,3810.869616,109.3,127,116,98,116,8.19,140.4125
4,2007,9,15,22,3577.54273,109.3,127,116,98,116,7.94,140.4875
4,2007,9,15,23,3362.958713,109.3,127,116,98,116,7.7,140.56875
4,2007,9,15,24,3171.930357,109.3,127,116,98,116,7.47,140.65
5,2008,7,23,21,251.5147715,1.831,0,0,1,0,2.46,121.5
5,2008,7,23,22,148.5859561,1.7315,0,0,1,0,2.45,121.5
5,2008,7,23,23,100.9294941,1.7428,0,1,1,0,2.45,121.5
5,2008,7,23,24,108.4648947,2.2442,0,1,1,0,2.44,121.5
5,2008,7,24,1,147.5161486,2.4966,1,1,2,0,2.44,121.5
5,2008,7,24,2,180.3982328,2.5229,1,1,2,0,2.43,121.5
5,2008,7,24,3,178.8399119,2.5709,1,1,2,0,2.42,121.5
5,2008,7,24,4,166.2341136,2.6832,1,1,2,0,2.41,121.5
5,2008,7,24,5,168.9387673,2.8189,1,2,3,0,2.41,121.5
5,2008,7,24,6,173.5076452,3.1222,1,2,3,0,2.4,121.5
5,2008,7,24,7,162.0690369,4.4331,1,3,3,0,2.39,121.5
5,2008,7,24,8,138.8534587,7.5006,9,5,3,0,2.39,121.5
5,2008,7,24,9,112.8660548,10.1879,23,10,3,0,2.38,121.5
5,2008,7,24,10,90.10825447,14.7956,32,13,3,0,2.38,121.5
5,2008,7,24,11,78.57788931,20.5027,54,19,3,0,2.37,121.5
5,2008,7,24,12,97.26211326,26.0782,77,26,2,4,2.37,121.5
5,2008,7,24,13,157.1121833,31.8039,96,28,2,10,2.37,121.5
5,2008,7,24,14,225.9464454,37.5955,117,29,2,13,2.37,121.5
5,2008,7,24,15,271.1795944,42.9535,128,30,2,15,2.37,121.5
5,2008,7,24,16,301.7446296,46.6492,139,30,2,15,2.37,121.5
5,2008,7,24,17,343.7893764,48.013,168,30,2,15,2.37,121.5
5,2008,7,24,18,450.8026595,48.7187,170,32,2,16,2.37,121.5
5,2008,7,24,19,680.2067334,49.4422,171,41,2,16,2.37,121.5
5,2008,7,24,20,1077.816573,56.5377,172,59,2,16,2.39,121.5
5,2008,7,24,21,1694.428284,68.8033,179,80,2,19,2.52,121.5
5,2008,7,24,22,2612.369766,76.4972,181,84,11,69,4.58,121.5
5,2008,7,24,23,3825.5198,84.7369,189,123,14,76,5.45,121.5
5,2008,7,24,24,4942.428906,94.9799,214,140,14,82,5.75,121.5
5,2008,7,25,1,5605.389258,106.2384,219,149,14,85,6.05,121.5
5,2008,7,25,2,5976.987937,117.8191,224,149,25,96,6.35,121.5
5,2008,7,25,3,6321.860435,128.1948,235,150,35,96,6.65,121.5
5,2008,7,25,4,6792.540981,130.6133,235,156,59,98,6.95,121.5
5,2008,7,25,5,7455.894141,134.5768,236,169,81,100,7.25,121.5
5,2008,7,25,6,8148.207072,143.0734,242,170,86,108,7.55,121.5
5,2008,7,25,7,8668.508173,148.5034,250,171,94,117,7.85,121.5
5,2008,7,25,8,8897.368225,150.4975,252,173,100,119,8.15,121.5
5,2008,7,25,9,8786.533449,152.9028,252,175,104,119,8.45,121.5
5,2008,7,25,10,8490.909462,163.1144,254,193,104,119,8.75,121.5
5,2008,7,25,11,8179.993024,176.6852,266,201,110,144,9.05,121.5
5,2008,7,25,12,7878.486072,186.0485,268,205,139,174,9.6,121.5
5,2008,7,25,13,7572.840174,189.3043,274,208,156,177,10.2,121.5
5,2008,7,25,14,7241.300252,190.8454,274,208,159,177,10.8,121.5
5,2008,7,25,15,6873.530762,191.0518,274,208,159,177,10.68,121.5
5,2008,7,25,16,6513.080956,191.0518,275,208,158,177,10.48,121.5
5,2008,7,25,17,6205.783698,191.0781,275,208,158,177,10.33,121.5
5,2008,7,25,18,5952.721533,191.1764,275,208,158,177,10.17,121.5
5,2008,7,25,19,5731.67524,191.3652,275,208,158,177,9.98,121.5
5,2008,7,25,20,5471.968871,191.4969,275,208,157,177,9.76,121.5
5,2008,7,25,21,5117.49587,191.5845,275,208,157,177,9.52,121.5
5,2008,7,25,22,4718.883982,191.6082,275,208,157,177,9.24,121.5
5,2008,7,25,23,4343.268367,191.6494,275,213,157,177,8.95,121.5
5,2008,7,25,24,4017.079532,191.7277,275,215,157,177,8.66,121.5
5,2008,7,26,1,3746.819821,192.4187,275,215,157,177,8.39,121.5
5,2008,7,26,2,3499.98358,192.7426,275,220,157,177,8.13,121.5
5,2008,7,26,3,3244.981914,192.8188,275,220,157,177,7.88,121.5
5,2008,7,26,4,2992.900956,193.574,275,220,157,177,7.64,121.5
5,2008,7,26,5,2763.356536,194.0087,275,220,157,177,7.41,121.5
5,2008,7,26,6,2567.408251,194.1001,275,220,157,173,7.21,121.5
5,2008,7,26,7,2410.180091,194.156,275,219,157,167,7.01,121.5
5,2008,7,26,8,2281.609845,194.1797,275,219,157,164,6.83,121.5
5,2008,7,26,9,2171.381264,194.0885,275,219,157,162,6.66,121.5
5,2008,7,26,10,2083.34815,193.5373,274,219,157,162,6.51,121.5
5,2008,7,26,11,2019.315843,193.2192,274,219,157,162,6.37,121.5
5,2008,7,26,12,1958.72579,193.1929,274,219,157,161,6.24,121.5
5,2008,7,26,13,1880.147132,193.1449,274,218,148,161,6.12,121.5
5,2008,7,26,14,1781.023685,193.0822,274,218,145,161,6.01,121.5
5,2008,7,26,15,1669.760275,192.9655,274,217,145,158,5.9,121.5
5,2008,7,26,16,1579.731104,192.8733,274,215,145,108,5.8,121.5
5,2008,7,26,17,1543.527813,191.9058,266,210,134,101,5.71,121.5
5,2008,7,26,18,1565.642427,189.2126,252,208,124,95,5.62,121.5
5,2008,7,26,19,1627.755014,187.1155,244,203,100,92,5.53,121.5
5,2008,7,26,20,1648.397442,183.1148,222,196,79,82,5.45,121.5
5,2008,7,26,21,1561.644478,177.8145,199,195,74,82,5.38,121.5
5,2008,7,26,22,1426.890707,172.3373,181,194,66,80,5.3,121.5
5,2008,7,26,23,1318.038898,166.6334,160,193,60,78,5.23,121.5
5,2008,7,26,24,1241.704726,160.8836,149,193,56,70,5.15,121.5
5,2008,7,27,1,1189.240347,155.5256,138,193,56,61,5.09,121.5
5,2008,7,27,2,1158.230918,151.8299,109,191,50,59,5.02,121.5
5,2008,7,27,3,1140.212072,150.5117,107,182,21,59,4.95,121.5
5,2008,7,27,4,1096.288343,149.8972,106,164,4,59,4.87,121.5
5,2008,7,27,5,999.3907502,149.4542,105,143,1,34,4.8,121.5
5,2008,7,27,6,900.1873386,142.6047,98,139,1,4,4.73,121.5
5,2008,7,27,7,853.4795044,130.4647,96,100,1,1,4.67,121.5
5,2008,7,27,8,852.8650157,122.8164,88,84,1,1,4.63,121.5
5,2008,7,27,9,875.5506025,114.5767,63,75,1,1,4.58,121.5
5,2008,7,27,10,894.3824687,104.3604,58,75,1,1,4.54,121.5
5,2008,7,27,11,888.7734437,93.1019,53,74,1,1,4.5,121.5
5,2008,7,27,12,868.7633847,81.5212,42,68,1,1,4.45,121.5
5,2008,7,27,13,848.2442953,71.1455,42,55,1,1,4.41,121.5
5,2008,7,27,14,825.8897378,67.9928,41,54,1,1,4.37,121.5
5,2008,7,27,15,799.0692742,63.5711,35,53,1,1,4.33,121.5
5,2008,7,27,16,775.1549078,54.8693,27,51,1,1,4.29,121.5
5,2008,7,27,17,761.6419704,49.4393,25,49,1,1,4.26,121.5
5,2008,7,27,18,756.5166679,47.4452,25,31,1,1,4.22,121.5
6,2009,7,9,1,127.1241537,12.0384,9,15,13,13,1.8,120
6,2009,7,9,2,139.2332224,12.0384,9,15,12,13,1.8,120
6,2009,7,9,3,148.5297862,12.0646,9,16,6,12,1.8,120
6,2009,7,9,4,156.2462312,12.2187,9,16,3,10,1.8,120
6,2009,7,9,5,163.7363349,13.6153,9,19,1,6,1.8,120
6,2009,7,9,6,173.9043832,17.5421,10,21,1,5,1.8,120
6,2009,7,9,7,195.7353076,20.819,10,28,2,8,1.8,120
6,2009,7,9,8,233.5940494,24.3511,10,36,14,14,1.81,120
6,2009,7,9,9,267.2849448,28.2972,10,44,16,18,1.84,120
6,2009,7,9,10,280.6194903,34.6853,12,53,22,23,1.88,120
6,2009,7,9,11,293.7807355,43.5349,24,55,26,32,1.92,120
6,2009,7,9,12,320.2282657,49.572,35,64,29,43,1.98,120
6,2009,7,9,13,366.1212858,54.4903,45,66,40,47,2.07,120
6,2009,7,9,14,425.2882545,63.3752,52,69,41,49,2.17,120
6,2009,7,9,15,489.5490341,68.1688,62,66,45,61,2.25,120
6,2009,7,9,16,555.0198458,71.3078,68,64,51,64,2.34,120
6,2009,7,9,17,616.3536513,74.8487,72,69,53,67,2.47,120
6,2009,7,9,18,662.0652971,81.6768,79,89,54,67,2.62,120
6,2009,7,9,19,694.1774077,99.8253,90,94,54,70,2.77,120
6,2009,7,9,20,721.7365884,102.8741,110,93,56,82,2.93,120
6,2009,7,9,21,765.84024,102.6968,113,96,70,85,3.12,120
6,2009,7,9,22,850.6495511,101.893,119,99,73,86,3.33,120
6,2009,7,9,23,1000.530065,102.6291,121,100,74,86,3.52,120
6,2009,7,9,24,1236.335056,103.2528,122,100,75,86,3.73,120.00625
6,2009,7,10,1,1564.664357,103.3037,123,101,76,86,4.04,120.0125
6,2009,7,10,2,1978.504394,103.4115,123,101,76,86,5.33,120.01875
6,2009,7,10,3,2423.840768,103.4667,123,101,76,86,7.95,120.025
6,2009,7,10,4,2809.406521,103.4661,123,101,76,86,8.41,120.03125
6,2009,7,10,5,3054.77219,103.4243,123,101,76,86,8.29,120.04375
6,2009,7,10,6,3150.060783,103.4243,123,101,76,86,8,120.0625
6,2009,7,10,7,3108.734631,103.411,123,101,76,86,7.66,120.09375
6,2009,7,10,8,2967.060876,103.411,123,101,76,86,7.34,120.14375
6,2009,7,10,9,2762.464089,103.4158,123,101,76,86,7.04,120.20625
6,2009,7,10,10,2519.251522,103.4158,123,101,76,86,6.77,120.2875
6,2009,7,10,11,2277.417761,103.4158,123,101,76,86,6.51,120.38125
6,2009,7,10,12,2073.295243,103.4158,123,101,76,86,6.3,120.4875
6,2009,7,10,13,1908.336693,103.4442,123,101,76,86,6.11,120.6
6,2009,7,10,14,1774.928201,103.5073,123,101,76,86,5.94,120.725
6,2009,7,10,15,1664.069015,103.5073,123,101,76,86,5.77,120.85625
6,2009,7,10,16,1567.791851,103.5073,123,101,76,86,5.61,120.9875
6,2009,7,10,17,1483.650129,103.5073,123,101,76,86,5.47,121.125
6,2009,7,10,18,1409.526411,103.5073,123,101,76,86,5.34,121.26875
6,2009,7,10,19,1341.073423,103.5073,123,101,76,86,5.22,121.41875
6,2009,7,10,20,1280.79003,103.5073,123,101,75,86,5.11,121.56875
6,2009,7,10,21,1230.630227,103.5073,123,101,75,86,5,121.71875
6,2009,7,10,22,1182.471359,103.5073,123,101,74,86,4.91,121.8625
7,2009,7,11,19,568.9238628,87.0887,120,61,0,0,3.68,123.08125
7,2009,7,11,20,553.6106253,80.7006,108,52,0,0,3.64,123.09375
7,2009,7,11,21,546.7974791,71.9056,97,50,0,0,3.61,123.10625
7,2009,7,11,22,544.8794667,65.8683,87,47,0,0,3.57,123.1125
7,2009,7,11,23,544.1099533,61.2042,80,46,0,0,3.54,123.125
7,2009,7,11,24,546.9731082,52.5608,70,46,1,0,3.51,123.1375
7,2009,7,12,1,556.5679969,48.0388,64,39,1,0,3.48,123.1375
7,2009,7,12,2,572.2224658,45.7157,61,17,1,1,3.45,123.1375
7,2009,7,12,3,593.1157999,42.724,55,11,1,2,3.43,123.1375
7,2009,7,12,4,622.8152595,36.1298,44,14,3,3,3.42,123.1375
7,2009,7,12,5,670.5263463,19.773,16,24,3,3,3.41,123.14375
7,2009,7,12,6,744.4898573,19.2841,14,35,5,10,3.41,123.15
7,2009,7,12,7,844.243775,28.2075,11,47,7,26,3.43,123.15625
7,2009,7,12,8,968.3790466,38.8077,16,58,20,41,3.46,123.1625
7,2009,7,12,9,1120.401296,51.4055,32,68,30,49,3.5,123.1625
7,2009,7,12,10,1312.907709,61.2194,58,78,34,63,3.6,123.1625
7,2009,7,12,11,1589.94704,69.3365,81,87,39,72,3.81,123.1625
7,2009,7,12,12,2001.511667,79.8646,101,89,40,74,4.2,123.16875
7,2009,7,12,13,2583.204095,88.9345,114,91,41,84,4.69,123.16875
7,2009,7,12,14,3341.85639,95.4793,134,94,47,88,5.31,123.18125
7,2009,7,12,15,4262.343617,102.7339,154,95,49,89,6.6,123.19375
7,2009,7,12,16,5268.564006,109.612,167,97,50,94,7.68,123.20625
7,2009,7,12,17,6271.270496,112.5285,180,117,54,98,8.96,123.23125
7,2009,7,12,18,7189.611692,121.3019,200,123,55,98,9.99,123.26875
7,2009,7,12,19,7952.061807,132.6213,201,126,56,111,10.83,123.325
7,2009,7,12,20,8516.001832,139.2833,209,126,90,121,11.56,123.4
7,2009,7,12,21,8846.862737,142.6215,212,126,107,124,12.06,123.49375
7,2009,7,12,22,8923.665921,143.0406,212,126,113,125,12.23,123.61875
7,2009,7,12,23,8767.445196,143.136,212,126,117,125,12.16,123.76875
7,2009,7,12,24,8414.791141,143.2917,212,126,117,125,11.9,123.95
7,2009,7,13,1,7923.332261,143.3112,212,126,117,125,11.54,124.16875
7,2009,7,13,2,7352.283001,143.3112,212,126,117,125,11.15,124.4125
7,2009,7,13,3,6746.163635,143.3112,212,126,117,125,10.76,124.6875
7,2009,7,13,4,6141.5595,143.3112,212,126,117,125,10.35,124.99375
7,2009,7,13,5,5558.010357,143.353,212,126,117,125,9.94,125.325
7,2009,7,13,6,5012.103415,143.353,212,126,117,125,9.54,125.675
7,2009,7,13,7,4523.073588,143.353,212,126,117,125,9.17,126.0375
7,2009,7,13,8,4101.114008,143.353,212,126,117,125,8.8,126.41875
7,2009,7,13,9,3750.205556,143.353,212,126,117,125,8.48,126.8125
7,2009,7,13,10,3459.830733,143.353,212,126,117,125,8.16,127.20625
7,2009,7,13,11,3217.42675,143.353,212,126,117,125,7.87,127.59375
7,2009,7,13,12,3016.748058,143.353,212,126,117,125,7.6,127.975
7,2009,7,13,13,2852.28475,143.3948,212,126,117,125,7.33,128.34375
7,2009,7,13,14,2715.152261,143.3948,212,126,117,125,7.11,128.6875
7,2009,7,13,15,2596.557068,143.3948,212,126,116,125,6.89,129.01875
7,2009,7,13,16,2491.320763,143.3948,212,126,116,125,6.68,129.325
7,2009,7,13,17,2394.704737,143.3948,212,126,116,125,6.5,129.6
7,2009,7,13,18,2302.615099,143.3948,212,126,116,125,6.33,129.85625
7,2009,7,13,19,2214.031742,143.3948,212,126,114,125,6.18,130.08125
7,2009,7,13,20,2128.64166,143.3948,212,126,114,124,6.04,130.28125
7,2009,7,13,21,2045.88647,143.3948,212,126,112,123,5.9,130.45625
8,2009,7,13,24,1793.964445,143.3948,212,126,87,115,5.55,130.85
8,2009,7,14,1,1717.112856,143.3948,212,126,83,99,5.44,130.94375
8,2009,7,14,2,1655.287274,143.4697,212,126,78,84,5.34,131.025
8,2009,7,14,3,1601.007629,143.8654,212,126,77,76,5.25,131.09375
8,2009,7,14,4,1545.352888,144.2562,213,126,76,62,5.16,131.15
8,2009,7,14,5,1488.075293,145.3229,215,126,70,53,5.09,131.19375
8,2009,7,14,6,1431.028705,145.8624,217,126,69,52,5.01,131.225
8,2009,7,14,7,1375.800179,145.9828,219,126,68,42,4.92,131.24375
8,2009,7,14,8,1325.734638,146.4812,219,126,64,38,4.85,131.25625
8,2009,7,14,9,1286.97854,146.5923,220,125,63,37,4.77,131.2625
8,2009,7,14,10,1249.515979,146.6058,221,125,62,33,4.7,131.25625
8,2009,7,14,11,1203.351601,146.439,220,124,28,29,4.64,131.25
8,2009,7,14,12,1156.559204,145.6231,219,121,11,29,4.59,131.2375
8,2009,7,14,13,1125.981224,145.1855,219,108,5,16,4.54,131.21875
8,2009,7,14,14,1145.465522,144.6723,219,94,1,6,4.49,131.2
8,2009,7,14,15,1245.323508,141.8779,219,81,1,3,4.45,131.18125
8,2009,7,14,16,1425.948267,135.8146,216,70,1,2,4.4,131.15625
8,2009,7,14,17,1684.876623,125.2805,210,59,1,2,4.36,131.13125
8,2009,7,14,18,2009.878584,114.6462,195,51,1,3,4.33,131.10625
8,2009,7,14,19,2344.725348,106.6209,170,50,1,3,4.31,131.075
8,2009,7,14,20,2642.90759,102.7666,163,65,1,3,4.3,131.04375
8,2009,7,14,21,2940.792695,112.9638,153,74,1,11,4.31,131.00625
8,2009,7,14,22,3293.389873,115.7585,147,87,2,28,4.41,130.975
8,2009,7,14,23,3733.869336,114.8461,131,92,5,47,5.13,130.95
8,2009,7,14,24,4239.205586,112.1206,112,102,5,50,6.52,130.925
8,2009,7,15,1,4775.524782,119.9043,101,91,12,54,7.51,130.90625
8,2009,7,15,2,5319.678072,125.2607,115,87,13,70,8.21,130.89375
8,2009,7,15,3,5847.45562,126.5038,97,84,21,81,8.95,130.89375
8,2009,7,15,4,6319.678669,118.7586,97,84,30,84,9.61,130.9
8,2009,7,15,5,6692.656167,107.6924,89,84,33,85,10.11,130.925
8,2009,7,15,6,6926.537155,101.0304,86,84,35,85,10.41,130.95625
8,2009,7,15,7,7008.382005,97.6922,86,84,35,85,10.6,131
8,2009,7,15,8,6936.052725,97.2921,86,84,35,85,10.68,131.0625
8,2009,7,15,9,6722.936469,97.1683,86,84,35,85,10.59,131.14375
8,2009,7,15,10,6390.758616,96.9495,86,84,35,85,10.35,131.2375
8,2009,7,15,11,5979.072281,96.93,86,84,35,85,10.02,131.35625
8,2009,7,15,12,5532.400033,96.93,86,84,35,85,9.65,131.49375
8,2009,7,15,13,5092.489185,96.93,86,84,35,85,9.26,131.65
8,2009,7,15,14,4682.298298,96.93,86,84,35,85,8.91,131.81875
8,2009,7,15,15,4317.334304,96.8882,86,84,35,85,8.56,131.99375
8,2009,7,15,16,4002.598904,96.8882,86,84,35,85,8.25,132.18125
9,2009,7,17,15,1011.388849,0.1493,0,1,0,0,3.78,134.44375
9,2009,7,17,16,992.2074657,0.1493,0,1,0,0,3.75,134.40625
9,2009,7,17,17,978.29188,0.2247,0,1,0,0,3.72,134.375
9,2009,7,17,18,972.8107179,0.2329,0,1,0,0,3.69,134.3375
9,2009,7,17,19,961.4946858,0.2329,0,1,0,0,3.66,134.3
9,2009,7,17,20,931.5382125,0.2329,0,2,0,0,3.64,134.25625
9,2009,7,17,21,893.4285332,0.5917,0,15,0,0,3.61,134.21875
9,2009,7,17,22,861.7525196,4.4516,0,24,0,0,3.59,134.175
9,2009,7,17,23,844.2027822,9.5133,5,25,0,0,3.57,134.125
9,2009,7,17,24,842.509504,11.6772,12,25,0,1,3.55,134.08125
9,2009,7,18,1,843.029036,15.3871,21,39,0,1,3.53,134.03125
9,2009,7,18,2,834.2053407,21.4714,31,43,0,2,3.51,133.975
9,2009,7,18,3,811.129757,26.2734,56,43,0,3,3.51,133.91875
9,2009,7,18,4,789.1566562,27.5314,60,44,0,3,3.51,133.8625
9,2009,7,18,5,784.0472968,27.9594,61,44,0,4,3.51,133.8
9,2009,7,18,6,792.9274546,28.0705,62,44,0,4,3.54,133.7375
9,2009,7,18,7,811.9301568,28.18,63,44,0,4,3.6,133.66875
9,2009,7,18,8,851.8529192,28.28,64,44,0,4,3.72,133.60625
9,2009,7,18,9,925.94804,28.3037,64,44,0,4,3.95,133.5375
9,2009,7,18,10,1042.62246,28.3037,64,44,0,4,4.23,133.46875
9,2009,7,18,11,1201.148689,28.3037,64,44,0,4,4.58,133.39375
9,2009,7,18,12,1369.106864,28.3037,64,44,0,4,5.18,133.31875
9,2009,7,18,13,1509.337227,28.3455,64,44,0,4,5.48,133.2375
9,2009,7,18,14,1597.412786,28.3455,64,44,0,4,5.54,133.1625
9,2009,7,18,15,1621.790822,28.3455,64,44,0,4,5.51,133.0875
9,2009,7,18,16,1609.732932,28.64,64,44,0,4,5.42,133.0125
9,2009,7,18,17,1594.843469,30.6825,65,44,0,4,5.33,132.9375
9,2009,7,18,18,1597.293493,31.09,68,44,0,4,5.24,132.86875
9,2009,7,18,19,1632.385873,31.3216,69,44,0,4,5.16,132.8
9,2009,7,18,20,1709.38401,31.356,69,44,0,4,5.09,132.73125
9,2009,7,18,21,1825.064653,31.4319,69,44,0,4,5.02,132.6625
9,2009,7,18,22,1937.354621,32.1496,69,45,0,4,4.94,132.6
9,2009,7,18,23,2013.432705,35.3739,70,49,0,4,4.89,132.5375
9,2009,7,18,24,2035.479233,39.6428,78,80,0,4,4.87,132.475
9,2009,7,19,1,2025.451929,50.9084,81,80,0,4,4.84,132.41875
9,2009,7,19,2,2011.819297,64.9269,88,80,0,15,4.86,132.3625
9,2009,7,19,3,2009.315563,69.8053,90,80,3,31,4.94,132.3125
9,2009,7,19,4,2030.869644,72.4971,92,80,21,31,5.12,132.26875
9,2009,7,19,5,2095.923501,72.8725,92,80,21,31,5.32,132.23125
9,2009,7,19,6,2217.430677,72.9599,93,80,21,31,5.57,132.19375
9,2009,7,19,7,2375.878001,72.9599,93,80,21,31,6.07,132.15625
9,2009,7,19,8,2541.584301,72.9599,93,80,21,31,6.53,132.11875
9,2009,7,19,9,2676.663091,72.9599,93,80,21,31,6.79,132.0875
9,2009,7,19,10,2749.695773,72.9599,93,80,21,31,6.9,132.05625
9,2009,7,19,11,2763.3406,72.9599,93,80,21,31,6.9,132.03125
9,2009,7,19,12,2729.214801,72.9599,93,80,21,31,6.83,132.00625
9,2009,7,19,13,2660.694659,72.9599,93,80,21,31,6.73,131.9875
9,2009,7,19,14,2570.854088,72.9871,93,80,21,31,6.61,131.96875
9,2009,7,19,15,2469.798449,72.9871,93,80,21,31,6.49,131.95625
9,2009,7,19,16,2366.26121,72.9871,93,80,21,31,6.33,131.95
9,2009,7,19,17,2266.456789,73.0086,93,80,21,31,6.19,131.94375
9,2009,7,19,18,2173.406635,73.0086,93,80,21,30,6.06,131.94375
9,2009,7,19,19,2082.18168,73.0086,93,80,21,30,5.94,131.94375
9,2009,7,19,20,1994.498945,73.0086,93,80,21,29,5.81,131.94375
9,2009,7,19,21,1913.238919,73.0086,93,80,21,28,5.69,131.94375
9,2009,7,19,22,1836.72665,73.0086,93,80,21,28,5.59,131.9375
9,2009,7,19,23,1763.922719,73.0086,93,80,21,27,5.48,131.9375
9,2009,7,19,24,1700.885263,73.0086,93,80,21,27,5.37,131.9375
9,2009,7,20,1,1651.881062,73.0086,93,80,21,27,5.28,131.9375
9,2009,7,20,2,1606.913891,73.0276,93,80,21,27,5.19,131.93125
9,2009,7,20,3,1555.630466,72.9522,93,80,21,27,5.11,131.925
9,2009,7,20,4,1500.512255,72.925,93,79,21,27,5.03,131.91875
